Freq.	V(vout)
1.34896288259165e-001	(3.21965286440477e+001dB,1.79997682964245e+002°)
1.38038426460288e-001	(3.21965286437130e+001dB,1.79997628993550e+002°)
1.41253754462275e-001	(3.21965286433626e+001dB,1.79997573765715e+002°)
1.44543977074592e-001	(3.21965286429956e+001dB,1.79997517251458e+002°)
1.47910838816820e-001	(3.21965286426113e+001dB,1.79997459420816e+002°)
1.51356124843620e-001	(3.21965286422089e+001dB,1.79997400243124e+002°)
1.54881661891248e-001	(3.21965286417876e+001dB,1.79997339687008e+002°)
1.58489319246111e-001	(3.21965286413464e+001dB,1.79997277720358e+002°)
1.62181009735892e-001	(3.21965286408844e+001dB,1.79997214310319e+002°)
1.65958690743755e-001	(3.21965286404006e+001dB,1.79997149423271e+002°)
1.69824365246174e-001	(3.21965286398940e+001dB,1.79997083024809e+002°)
1.73780082874937e-001	(3.21965286393636e+001dB,1.79997015079729e+002°)
1.77827941003892e-001	(3.21965286388081e+001dB,1.79996945552004e+002°)
1.81970085860998e-001	(3.21965286382265e+001dB,1.79996874404771e+002°)
1.86208713666286e-001	(3.21965286376174e+001dB,1.79996801600305e+002°)
1.90546071796324e-001	(3.21965286369797e+001dB,1.79996727100006e+002°)
1.94984459975804e-001	(3.21965286363119e+001dB,1.79996650864372e+002°)
1.99526231496887e-001	(3.21965286356126e+001dB,1.79996572852982e+002°)
2.04173794466952e-001	(3.21965286348804e+001dB,1.79996493024473e+002°)
2.08929613085403e-001	(3.21965286341137e+001dB,1.79996411336519e+002°)
2.13796208950222e-001	(3.21965286333108e+001dB,1.79996327745809e+002°)
2.18776162394954e-001	(3.21965286324701e+001dB,1.79996242208021e+002°)
2.23872113856833e-001	(3.21965286315898e+001dB,1.79996154677801e+002°)
2.29086765276776e-001	(3.21965286306679e+001dB,1.79996065108741e+002°)
2.34422881531991e-001	(3.21965286297027e+001dB,1.79995973453350e+002°)
2.39883291901948e-001	(3.21965286286919e+001dB,1.79995879663030e+002°)
2.45470891568502e-001	(3.21965286276335e+001dB,1.79995783688053e+002°)
2.51188643150957e-001	(3.21965286265253e+001dB,1.79995685477532e+002°)
2.57039578276885e-001	(3.21965286253648e+001dB,1.79995584979394e+002°)
2.63026799189537e-001	(3.21965286241496e+001dB,1.79995482140353e+002°)
2.69153480392690e-001	(3.21965286228771e+001dB,1.79995376905884e+002°)
2.75422870333815e-001	(3.21965286215447e+001dB,1.79995269220189e+002°)
2.81838293126444e-001	(3.21965286201495e+001dB,1.79995159026172e+002°)
2.88403150312659e-001	(3.21965286186885e+001dB,1.79995046265406e+002°)
2.95120922666637e-001	(3.21965286171586e+001dB,1.79994930878105e+002°)
3.01995172040200e-001	(3.21965286155567e+001dB,1.79994812803089e+002°)
3.09029543251358e-001	(3.21965286138793e+001dB,1.79994691977752e+002°)
3.16227766016837e-001	(3.21965286121228e+001dB,1.79994568338031e+002°)
3.23593656929627e-001	(3.21965286102835e+001dB,1.79994441818372e+002°)
3.31131121482590e-001	(3.21965286083576e+001dB,1.79994312351691e+002°)
3.38844156139201e-001	(3.21965286063409e+001dB,1.79994179869344e+002°)
3.46736850452530e-001	(3.21965286042291e+001dB,1.79994044301086e+002°)
3.54813389233574e-001	(3.21965286020178e+001dB,1.79993905575038e+002°)
3.63078054770100e-001	(3.21965285997023e+001dB,1.79993763617646e+002°)
3.71535229097171e-001	(3.21965285972777e+001dB,1.79993618353641e+002°)
3.80189396320559e-001	(3.21965285947388e+001dB,1.79993469706003e+002°)
3.89045144994279e-001	(3.21965285920802e+001dB,1.79993317595917e+002°)
3.98107170553495e-001	(3.21965285892964e+001dB,1.79993161942731e+002°)
4.07380277804111e-001	(3.21965285863813e+001dB,1.79993002663918e+002°)
4.16869383470333e-001	(3.21965285833289e+001dB,1.79992839675024e+002°)
4.26579518801591e-001	(3.21965285801326e+001dB,1.79992672889631e+002°)
4.36515832240164e-001	(3.21965285767857e+001dB,1.79992502219308e+002°)
4.46683592150961e-001	(3.21965285732811e+001dB,1.79992327573562e+002°)
4.57088189614873e-001	(3.21965285696112e+001dB,1.79992148859795e+002°)
4.67735141287196e-001	(3.21965285657684e+001dB,1.79991965983249e+002°)
4.78630092322636e-001	(3.21965285617446e+001dB,1.79991778846961e+002°)
4.89778819368444e-001	(3.21965285575311e+001dB,1.79991587351710e+002°)
5.01187233627270e-001	(3.21965285531190e+001dB,1.79991391395961e+002°)
5.12861383991362e-001	(3.21965285484989e+001dB,1.79991190875817e+002°)
5.24807460249770e-001	(3.21965285436612e+001dB,1.79990985684958e+002°)
5.37031796370250e-001	(3.21965285385954e+001dB,1.79990775714591e+002°)
5.49540873857622e-001	(3.21965285332909e+001dB,1.79990560853386e+002°)
5.62341325190346e-001	(3.21965285277364e+001dB,1.79990340987421e+002°)
5.75439937337154e-001	(3.21965285219201e+001dB,1.79990116000120e+002°)
5.88843655355586e-001	(3.21965285158297e+001dB,1.79989885772192e+002°)
6.02559586074355e-001	(3.21965285094523e+001dB,1.79989650181567e+002°)
6.16595001861479e-001	(3.21965285027743e+001dB,1.79989409103331e+002°)
6.30957344480190e-001	(3.21965284957816e+001dB,1.79989162409663e+002°)
6.45654229034652e-001	(3.21965284884593e+001dB,1.79988909969761e+002°)
6.60693448007592e-001	(3.21965284807920e+001dB,1.79988651649779e+002°)
6.76082975391978e-001	(3.21965284727633e+001dB,1.79988387312752e+002°)
6.91830970918933e-001	(3.21965284643562e+001dB,1.79988116818525e+002°)
7.07945784384134e-001	(3.21965284555529e+001dB,1.79987840023679e+002°)
7.24435960074986e-001	(3.21965284463348e+001dB,1.79987556781453e+002°)
7.41310241300913e-001	(3.21965284366821e+001dB,1.79987266941669e+002°)
7.58577575029179e-001	(3.21965284265746e+001dB,1.79986970350650e+002°)
7.76247116628687e-001	(3.21965284159907e+001dB,1.79986666851139e+002°)
7.94328234724277e-001	(3.21965284049080e+001dB,1.79986356282217e+002°)
8.12830516164095e-001	(3.21965283933030e+001dB,1.79986038479217e+002°)
8.31763771102666e-001	(3.21965283811511e+001dB,1.79985713273634e+002°)
8.51138038202372e-001	(3.21965283684265e+001dB,1.79985380493041e+002°)
8.70963589956076e-001	(3.21965283551022e+001dB,1.79985039960994e+002°)
8.91250938133740e-001	(3.21965283411499e+001dB,1.79984691496937e+002°)
9.12010839355904e-001	(3.21965283265401e+001dB,1.79984334916111e+002°)
9.33254300796986e-001	(3.21965283112417e+001dB,1.79983970029452e+002°)
9.54992586021430e-001	(3.21965282952223e+001dB,1.79983596643492e+002°)
9.77237220955805e-001	(3.21965282784480e+001dB,1.79983214560257e+002°)
9.99999999999994e-001	(3.21965282608831e+001dB,1.79982823577162e+002°)
1.02329299228075e+000	(3.21965282424904e+001dB,1.79982423486902e+002°)
1.04712854805089e+000	(3.21965282232309e+001dB,1.79982014077345e+002°)
1.07151930523760e+000	(3.21965282030638e+001dB,1.79981595131415e+002°)
1.09647819614318e+000	(3.21965281819461e+001dB,1.79981166426984e+002°)
1.12201845430196e+000	(3.21965281598333e+001dB,1.79980727736746e+002°)
1.14815362149688e+000	(3.21965281366783e+001dB,1.79980278828102e+002°)
1.17489755493952e+000	(3.21965281124320e+001dB,1.79979819463035e+002°)
1.20226443461741e+000	(3.21965280870430e+001dB,1.79979349397983e+002°)
1.23026877081237e+000	(3.21965280604575e+001dB,1.79978868383713e+002°)
1.25892541179416e+000	(3.21965280326190e+001dB,1.79978376165184e+002°)
1.28824955169313e+000	(3.21965280034686e+001dB,1.79977872481416e+002°)
1.31825673855640e+000	(3.21965279729444e+001dB,1.79977357065349e+002°)
1.34896288259165e+000	(3.21965279409815e+001dB,1.79976829643704e+002°)
1.38038426460288e+000	(3.21965279075124e+001dB,1.79976289936835e+002°)
1.41253754462275e+000	(3.21965278724658e+001dB,1.79975737658582e+002°)
1.44543977074592e+000	(3.21965278357676e+001dB,1.79975172516120e+002°)
1.47910838816820e+000	(3.21965277973398e+001dB,1.79974594209805e+002°)
1.51356124843620e+000	(3.21965277571010e+001dB,1.79974002433010e+002°)
1.54881661891247e+000	(3.21965277149658e+001dB,1.79973396871969e+002°)
1.58489319246110e+000	(3.21965276708449e+001dB,1.79972777205605e+002°)
1.62181009735892e+000	(3.21965276246446e+001dB,1.79972143105365e+002°)
1.65958690743755e+000	(3.21965275762669e+001dB,1.79971494235039e+002°)
1.69824365246173e+000	(3.21965275256092e+001dB,1.79970830250589e+002°)
1.73780082874936e+000	(3.21965274725642e+001dB,1.79970150799963e+002°)
1.77827941003891e+000	(3.21965274170192e+001dB,1.79969455522907e+002°)
1.81970085860997e+000	(3.21965273588564e+001dB,1.79968744050777e+002°)
1.86208713666286e+000	(3.21965272979525e+001dB,1.79968016006343e+002°)
1.90546071796323e+000	(3.21965272341783e+001dB,1.79967271003585e+002°)
1.94984459975803e+000	(3.21965271673985e+001dB,1.79966508647496e+002°)
1.99526231496887e+000	(3.21965270974715e+001dB,1.79965728533865e+002°)
2.04173794466952e+000	(3.21965270242490e+001dB,1.79964930249066e+002°)
2.08929613085403e+000	(3.21965269475755e+001dB,1.79964113369839e+002°)
2.13796208950222e+000	(3.21965268672886e+001dB,1.79963277463066e+002°)
2.18776162394954e+000	(3.21965267832178e+001dB,1.79962422085539e+002°)
2.23872113856832e+000	(3.21965266951849e+001dB,1.79961546783728e+002°)
2.29086765276776e+000	(3.21965266030032e+001dB,1.79960651093536e+002°)
2.34422881531990e+000	(3.21965265064771e+001dB,1.79959734540060e+002°)
2.39883291901947e+000	(3.21965264054018e+001dB,1.79958796637332e+002°)
2.45470891568501e+000	(3.21965262995630e+001dB,1.79957836888066e+002°)
2.51188643150956e+000	(3.21965261887362e+001dB,1.79956854783392e+002°)
2.57039578276884e+000	(3.21965260726862e+001dB,1.79955849802588e+002°)
2.63026799189536e+000	(3.21965259511671e+001dB,1.79954821412802e+002°)
2.69153480392690e+000	(3.21965258239208e+001dB,1.79953769068770e+002°)
2.75422870333815e+000	(3.21965256906777e+001dB,1.79952692212530e+002°)
2.81838293126443e+000	(3.21965255511550e+001dB,1.79951590273120e+002°)
2.88403150312658e+000	(3.21965254050568e+001dB,1.79950462666281e+002°)
2.95120922666636e+000	(3.21965252520733e+001dB,1.79949308794144e+002°)
3.01995172040199e+000	(3.21965250918798e+001dB,1.79948128044915e+002°)
3.09029543251357e+000	(3.21965249241367e+001dB,1.79946919792549e+002°)
3.16227766016835e+000	(3.21965247484881e+001dB,1.79945683396419e+002°)
3.23593656929626e+000	(3.21965245645614e+001dB,1.79944418200976e+002°)
3.31131121482589e+000	(3.21965243719665e+001dB,1.79943123535401e+002°)
3.38844156139200e+000	(3.21965241702950e+001dB,1.79941798713251e+002°)
3.46736850452529e+000	(3.21965239591189e+001dB,1.79940443032093e+002°)
3.54813389233573e+000	(3.21965237379904e+001dB,1.79939055773134e+002°)
3.63078054770098e+000	(3.21965235064405e+001dB,1.79937636200836e+002°)
3.71535229097170e+000	(3.21965232639780e+001dB,1.79936183562531e+002°)
3.80189396320558e+000	(3.21965230100886e+001dB,1.79934697088018e+002°)
3.89045144994278e+000	(3.21965227442338e+001dB,1.79933175989157e+002°)
3.98107170553494e+000	(3.21965224658496e+001dB,1.79931619459449e+002°)
4.07380277804109e+000	(3.21965221743457e+001dB,1.79930026673611e+002°)
4.16869383470332e+000	(3.21965218691035e+001dB,1.79928396787137e+002°)
4.26579518801589e+000	(3.21965215494758e+001dB,1.79926728935850e+002°)
4.36515832240162e+000	(3.21965212147845e+001dB,1.79925022235445e+002°)
4.46683592150959e+000	(3.21965208643198e+001dB,1.79923275781017e+002°)
4.57088189614871e+000	(3.21965204973381e+001dB,1.79921488646588e+002°)
4.67735141287194e+000	(3.21965201130612e+001dB,1.79919659884609e+002°)
4.78630092322634e+000	(3.21965197106739e+001dB,1.79917788525460e+002°)
4.89778819368442e+000	(3.21965192893228e+001dB,1.79915873576939e+002°)
5.01187233627268e+000	(3.21965188481140e+001dB,1.79913914023731e+002°)
5.12861383991361e+000	(3.21965183861117e+001dB,1.79911908826874e+002°)
5.24807460249768e+000	(3.21965179023360e+001dB,1.79909856923205e+002°)
5.37031796370248e+000	(3.21965173957607e+001dB,1.79907757224799e+002°)
5.49540873857620e+000	(3.21965168653112e+001dB,1.79905608618391e+002°)
5.62341325190344e+000	(3.21965163098626e+001dB,1.79903409964786e+002°)
5.75439937337152e+000	(3.21965157282365e+001dB,1.79901160098253e+002°)
5.88843655355584e+000	(3.21965151191994e+001dB,1.79898857825913e+002°)
6.02559586074353e+000	(3.21965144814592e+001dB,1.79896501927098e+002°)
6.16595001861477e+000	(3.21965138136635e+001dB,1.79894091152713e+002°)
6.30957344480188e+000	(3.21965131143955e+001dB,1.79891624224567e+002°)
6.45654229034650e+000	(3.21965123821723e+001dB,1.79889099834699e+002°)
6.60693448007590e+000	(3.21965116154405e+001dB,1.79886516644682e+002°)
6.76082975391976e+000	(3.21965108125739e+001dB,1.79883873284919e+002°)
6.91830970918931e+000	(3.21965099718696e+001dB,1.79881168353908e+002°)
7.07945784384132e+000	(3.21965090915442e+001dB,1.79878400417509e+002°)
7.24435960074984e+000	(3.21965081697306e+001dB,1.79875568008176e+002°)
7.41310241300911e+000	(3.21965072044734e+001dB,1.79872669624184e+002°)
7.58577575029177e+000	(3.21965061937253e+001dB,1.79869703728830e+002°)
7.76247116628685e+000	(3.21965051353424e+001dB,1.79866668749622e+002°)
7.94328234724275e+000	(3.21965040270797e+001dB,1.79863563077441e+002°)
8.12830516164092e+000	(3.21965028665865e+001dB,1.79860385065693e+002°)
8.31763771102664e+000	(3.21965016514013e+001dB,1.79857133029430e+002°)
8.51138038202369e+000	(3.21965003789465e+001dB,1.79853805244465e+002°)
8.70963589956073e+000	(3.21964990465232e+001dB,1.79850399946451e+002°)
8.91250938133738e+000	(3.21964976513051e+001dB,1.79846915329951e+002°)
9.12010839355902e+000	(3.21964961903329e+001dB,1.79843349547478e+002°)
9.33254300796983e+000	(3.21964946605077e+001dB,1.79839700708518e+002°)
9.54992586021427e+000	(3.21964930585847e+001dB,1.79835966878526e+002°)
9.77237220955802e+000	(3.21964913811660e+001dB,1.79832146077903e+002°)
9.99999999999991e+000	(3.21964896246937e+001dB,1.79828236280947e+002°)
1.02329299228075e+001	(3.21964877854421e+001dB,1.79824235414776e+002°)
1.04712854805089e+001	(3.21964858595102e+001dB,1.79820141358234e+002°)
1.07151930523760e+001	(3.21964838428128e+001dB,1.79815951940767e+002°)
1.09647819614318e+001	(3.21964817310723e+001dB,1.79811664941268e+002°)
1.12201845430195e+001	(3.21964795198097e+001dB,1.79807278086906e+002°)
1.14815362149687e+001	(3.21964772043347e+001dB,1.79802789051919e+002°)
1.17489755493952e+001	(3.21964747797361e+001dB,1.79798195456380e+002°)
1.20226443461740e+001	(3.21964722408711e+001dB,1.79793494864942e+002°)
1.23026877081237e+001	(3.21964695823547e+001dB,1.79788684785542e+002°)
1.25892541179416e+001	(3.21964667985479e+001dB,1.79783762668083e+002°)
1.28824955169312e+001	(3.21964638835464e+001dB,1.79778725903084e+002°)
1.31825673855639e+001	(3.21964608311671e+001dB,1.79773571820298e+002°)
1.34896288259164e+001	(3.21964576349360e+001dB,1.79768297687294e+002°)
1.38038426460287e+001	(3.21964542880736e+001dB,1.79762900708016e+002°)
1.41253754462274e+001	(3.21964507834812e+001dB,1.79757378021297e+002°)
1.44543977074591e+001	(3.21964471137255e+001dB,1.79751726699347e+002°)
1.47910838816819e+001	(3.21964432710229e+001dB,1.79745943746198e+002°)
1.51356124843619e+001	(3.21964392472229e+001dB,1.79740026096126e+002°)
1.54881661891247e+001	(3.21964350337911e+001dB,1.79733970612018e+002°)
1.58489319246110e+001	(3.21964306217907e+001dB,1.79727774083717e+002°)
1.62181009735891e+001	(3.21964260018640e+001dB,1.79721433226324e+002°)
1.65958690743754e+001	(3.21964211642120e+001dB,1.79714944678452e+002°)
1.69824365246173e+001	(3.21964160985744e+001dB,1.79708305000454e+002°)
1.73780082874936e+001	(3.21964107942069e+001dB,1.79701510672598e+002°)
1.77827941003891e+001	(3.21964052398593e+001dB,1.79694558093207e+002°)
1.81970085860997e+001	(3.21963994237509e+001dB,1.79687443576749e+002°)
1.86208713666285e+001	(3.21963933335461e+001dB,1.79680163351893e+002°)
1.90546071796323e+001	(3.21963869563280e+001dB,1.79672713559507e+002°)
1.94984459975803e+001	(3.21963802785708e+001dB,1.79665090250621e+002°)
1.99526231496886e+001	(3.21963732861117e+001dB,1.79657289384335e+002°)
2.04173794466951e+001	(3.21963659641202e+001dB,1.79649306825685e+002°)
2.08929613085402e+001	(3.21963582970671e+001dB,1.79641138343452e+002°)
2.13796208950221e+001	(3.21963502686914e+001dB,1.79632779607927e+002°)
2.18776162394953e+001	(3.21963418619660e+001dB,1.79624226188623e+002°)
2.23872113856832e+001	(3.21963330590612e+001dB,1.79615473551928e+002°)
2.29086765276775e+001	(3.21963238413074e+001dB,1.79606517058714e+002°)
2.34422881531990e+001	(3.21963141891553e+001dB,1.79597351961881e+002°)
2.39883291901947e+001	(3.21963040821342e+001dB,1.79587973403850e+002°)
2.45470891568501e+001	(3.21962934988091e+001dB,1.79578376413997e+002°)
2.51188643150956e+001	(3.21962824167349e+001dB,1.79568555906025e+002°)
2.57039578276884e+001	(3.21962708124089e+001dB,1.79558506675281e+002°)
2.63026799189536e+001	(3.21962586612211e+001dB,1.79548223396003e+002°)
2.69153480392689e+001	(3.21962459374020e+001dB,1.79537700618512e+002°)
2.75422870333814e+001	(3.21962326139677e+001dB,1.79526932766331e+002°)
2.81838293126442e+001	(3.21962186626630e+001dB,1.79515914133249e+002°)
2.88403150312658e+001	(3.21962040539017e+001dB,1.79504638880300e+002°)
2.95120922666636e+001	(3.21961887567033e+001dB,1.79493101032691e+002°)
3.01995172040199e+001	(3.21961727386280e+001dB,1.79481294476647e+002°)
3.09029543251356e+001	(3.21961559657073e+001dB,1.79469212956188e+002°)
3.16227766016835e+001	(3.21961384023726e+001dB,1.79456850069832e+002°)
3.23593656929625e+001	(3.21961200113796e+001dB,1.79444199267219e+002°)
3.31131121482588e+001	(3.21961007537293e+001dB,1.79431253845662e+002°)
3.38844156139199e+001	(3.21960805885854e+001dB,1.79418006946616e+002°)
3.46736850452528e+001	(3.21960594731880e+001dB,1.79404451552068e+002°)
3.54813389233572e+001	(3.21960373627625e+001dB,1.79390580480840e+002°)
3.63078054770098e+001	(3.21960142104254e+001dB,1.79376386384813e+002°)
3.71535229097169e+001	(3.21959899670846e+001dB,1.79361861745062e+002°)
3.80189396320557e+001	(3.21959645813354e+001dB,1.79346998867900e+002°)
3.89045144994276e+001	(3.21959379993517e+001dB,1.79331789880839e+002°)
3.98107170553493e+001	(3.21959101647721e+001dB,1.79316226728449e+002°)
4.07380277804108e+001	(3.21958810185804e+001dB,1.79300301168130e+002°)
4.16869383470331e+001	(3.21958504989806e+001dB,1.79284004765787e+002°)
4.26579518801588e+001	(3.21958185412663e+001dB,1.79267328891403e+002°)
4.36515832240161e+001	(3.21957850776833e+001dB,1.79250264714514e+002°)
4.46683592150958e+001	(3.21957500372867e+001dB,1.79232803199581e+002°)
4.57088189614870e+001	(3.21957133457900e+001dB,1.79214935101259e+002°)
