Freq.	V(v-)	V(vout)
1.94984459975802e+002	(2.12560804617950e+001dB,2.23764630219974e-001°)	(1.19994527219435e+002dB,1.79862846958257e+002°)
1.99526231496885e+002	(2.12559580583638e+001dB,2.29107599550488e-001°)	(1.19994396528692e+002dB,1.79859783319607e+002°)
2.04173794466950e+002	(2.12558301707869e+001dB,2.34584086834217e-001°)	(1.19994259963252e+002dB,1.79856657401346e+002°)
2.08929613085401e+002	(2.12556965670618e+001dB,2.40197815778407e-001°)	(1.19994117272710e+002dB,1.79853468367721e+002°)
2.13796208950221e+002	(2.12555570066654e+001dB,2.45952636674359e-001°)	(1.19993968197268e+002dB,1.79850215403448e+002°)
2.18776162394953e+002	(2.12554112403527e+001dB,2.51852531730482e-001°)	(1.19993812467505e+002dB,1.79846897716583e+002°)
2.23872113856831e+002	(2.12552590099919e+001dB,2.57901620649243e-001°)	(1.19993649804156e+002dB,1.79843514541573e+002°)
2.29086765276774e+002	(2.12551000483876e+001dB,2.64104166461527e-001°)	(1.19993479917904e+002dB,1.79840065142510e+002°)
2.34422881531989e+002	(2.12549340791221e+001dB,2.70464581611829e-001°)	(1.19993302509157e+002dB,1.79836548816581e+002°)
2.39883291901946e+002	(2.12547608164119e+001dB,2.76987434323467e-001°)	(1.19993117267873e+002dB,1.79832964897724e+002°)
2.45470891568500e+002	(2.12545799649786e+001dB,2.83677455231108e-001°)	(1.19992923873375e+002dB,1.79829312760505e+002°)
2.51188643150955e+002	(2.12543912199551e+001dB,2.90539544303700e-001°)	(1.19992721994192e+002dB,1.79825591824209e+002°)
2.57039578276883e+002	(2.12541942667838e+001dB,2.97578778060244e-001°)	(1.19992511287913e+002dB,1.79821801557165e+002°)
2.63026799189535e+002	(2.12539887811711e+001dB,3.04800417078880e-001°)	(1.19992291401076e+002dB,1.79817941481296e+002°)
2.69153480392688e+002	(2.12537744290303e+001dB,3.12209913817366e-001°)	(1.19992061969061e+002dB,1.79814011176913e+002°)
2.75422870333813e+002	(2.12535508665073e+001dB,3.19812920736143e-001°)	(1.19991822616030e+002dB,1.79810010287742e+002°)
2.81838293126442e+002	(2.12533177400015e+001dB,3.27615298745375e-001°)	(1.19991572954901e+002dB,1.79805938526199e+002°)
2.88403150312657e+002	(2.12530746862343e+001dB,3.35623125956750e-001°)	(1.19991312587329e+002dB,1.79801795678909e+002°)
2.95120922666635e+002	(2.12528213323605e+001dB,3.43842706765010e-001°)	(1.19991041103756e+002dB,1.79797581612462e+002°)
3.01995172040198e+002	(2.12525572961349e+001dB,3.52280581239907e-001°)	(1.19990758083493e+002dB,1.79793296279426e+002°)
3.09029543251355e+002	(2.12522821861138e+001dB,3.60943534843475e-001°)	(1.19990463094843e+002dB,1.79788939724581e+002°)
3.16227766016834e+002	(2.12519956019365e+001dB,3.69838608447861e-001°)	(1.19990155695288e+002dB,1.79784512091403e+002°)
3.23593656929624e+002	(2.12516971346248e+001dB,3.78973108678312e-001°)	(1.19989835431718e+002dB,1.79780013628765e+002°)
3.31131121482587e+002	(2.12513863669981e+001dB,3.88354618537583e-001°)	(1.19989501840732e+002dB,1.79775444697857e+002°)
3.38844156139198e+002	(2.12510628741241e+001dB,3.97991008332192e-001°)	(1.19989154449007e+002dB,1.79770805779309e+002°)
3.46736850452527e+002	(2.12507262238573e+001dB,4.07890446865128e-001°)	(1.19988792773725e+002dB,1.79766097480502e+002°)
3.54813389233571e+002	(2.12503759774581e+001dB,4.18061412888492e-001°)	(1.19988416323083e+002dB,1.79761320543045e+002°)
3.63078054770097e+002	(2.12500116903025e+001dB,4.28512706791505e-001°)	(1.19988024596902e+002dB,1.79756475850405e+002°)
3.71535229097168e+002	(2.12496329126792e+001dB,4.39253462503442e-001°)	(1.19987617087291e+002dB,1.79751564435645e+002°)
3.80189396320556e+002	(2.12492391906858e+001dB,4.50293159571132e-001°)	(1.19987193279436e+002dB,1.79746587489256e+002°)
3.89045144994275e+002	(2.12488300672381e+001dB,4.61641635397998e-001°)	(1.19986752652463e+002dB,1.79741546367049e+002°)
3.98107170553492e+002	(2.12484050831771e+001dB,4.73309097582979e-001°)	(1.19986294680426e+002dB,1.79736442598044e+002°)
4.07380277804107e+002	(2.12479637784950e+001dB,4.85306136340192e-001°)	(1.19985818833385e+002dB,1.79731277892345e+002°)
4.16869383470330e+002	(2.12475056936983e+001dB,4.97643736930186e-001°)	(1.19985324578618e+002dB,1.79726054148921e+002°)
4.26579518801587e+002	(2.12470303712780e+001dB,5.10333292062645e-001°)	(1.19984811381935e+002dB,1.79720773463254e+002°)
4.36515832240160e+002	(2.12465373573092e+001dB,5.23386614216723e-001°)	(1.19984278709130e+002dB,1.79715438134794e+002°)
4.46683592150957e+002	(2.12460262032055e+001dB,5.36815947793645e-001°)	(1.19983726027547e+002dB,1.79710050674143e+002°)
4.57088189614869e+002	(2.12454964675946e+001dB,5.50633981054243e-001°)	(1.19983152807787e+002dB,1.79704613809905e+002°)
4.67735141287192e+002	(2.12449477183464e+001dB,5.64853857751498e-001°)	(1.19982558525550e+002dB,1.79699130495121e+002°)
4.78630092322632e+002	(2.12443795347356e+001dB,5.79489188386834e-001°)	(1.19981942663601e+002dB,1.79693603913215e+002°)
4.89778819368439e+002	(2.12437915097589e+001dB,5.94554060995206e-001°)	(1.19981304713880e+002dB,1.79688037483336e+002°)
5.01187233627265e+002	(2.12431832525845e+001dB,6.10063051374865e-001°)	(1.19980644179748e+002dB,1.79682434865038e+002°)
5.12861383991358e+002	(2.12425543911669e+001dB,6.26031232658864e-001°)	(1.19979960578368e+002dB,1.79676799962173e+002°)
5.24807460249765e+002	(2.12419045749765e+001dB,6.42474184136410e-001°)	(1.19979253443198e+002dB,1.79671136925902e+002°)
5.37031796370245e+002	(2.12412334778931e+001dB,6.59407999214684e-001°)	(1.19978522326651e+002dB,1.79665450156725e+002°)
5.49540873857617e+002	(2.12405408012059e+001dB,6.76849292412421e-001°)	(1.19977766802832e+002dB,1.79659744305411e+002°)
5.62341325190341e+002	(2.12398262767508e+001dB,6.94815205295663e-001°)	(1.19976986470409e+002dB,1.79654024272724e+002°)
5.75439937337149e+002	(2.12390896701762e+001dB,7.13323411218352e-001°)	(1.19976180955587e+002dB,1.79648295207833e+002°)
5.88843655355581e+002	(2.12383307842857e+001dB,7.32392118784659e-001°)	(1.19975349915172e+002dB,1.79642562505303e+002°)
6.02559586074349e+002	(2.12375494624787e+001dB,7.52040073926149e-001°)	(1.19974493039695e+002dB,1.79636831800537e+002°)
6.16595001861474e+002	(2.12367455922893e+001dB,7.72286560469127e-001°)	(1.19973610056622e+002dB,1.79631108963603e+002°)
6.30957344480184e+002	(2.12359191089413e+001dB,7.93151399140658e-001°)	(1.19972700733588e+002dB,1.79625400091307e+002°)
6.45654229034647e+002	(2.12350699989820e+001dB,8.14654944873440e-001°)	(1.19971764881660e+002dB,1.79619711497455e+002°)
6.60693448007587e+002	(2.12341983038872e+001dB,8.36818082380063e-001°)	(1.19970802358586e+002dB,1.79614049701200e+002°)
6.76082975391972e+002	(2.12333041237074e+001dB,8.59662219891164e-001°)	(1.19969813072038e+002dB,1.79608421413426e+002°)
6.91830970918927e+002	(2.12323876206313e+001dB,8.83209281039271e-001°)	(1.19968796982783e+002dB,1.79602833521086e+002°)
7.07945784384128e+002	(2.12314490225018e+001dB,9.07481694814751e-001°)	(1.19967754107773e+002dB,1.79597293069491e+002°)
7.24435960074980e+002	(2.12304886262562e+001dB,9.32502383616173e-001°)	(1.19966684523131e+002dB,1.79591807242492e+002°)
7.41310241300907e+002	(2.12295068012085e+001dB,9.58294749364959e-001°)	(1.19965588366983e+002dB,1.79586383340582e+002°)
7.58577575029173e+002	(2.12285039921940e+001dB,9.84882657716386e-001°)	(1.19964465842098e+002dB,1.79581028756924e+002°)
7.76247116628681e+002	(2.12274807225208e+001dB,1.01229042043610e+000°)	(1.19963317218345e+002dB,1.79575750951361e+002°)
7.94328234724270e+002	(2.12264375966750e+001dB,1.04054277598623e+000°)	(1.19962142834863e+002dB,1.79570557422473e+002°)
8.12830516164088e+002	(2.12253753028067e+001dB,1.06966486843379e+000°)	(1.19960943101979e+002dB,1.79565455677775e+002°)
8.31763771102659e+002	(2.12242946148802e+001dB,1.09968222482558e+000°)	(1.19959718502778e+002dB,1.79560453202199e+002°)
8.51138038202364e+002	(2.12231963945326e+001dB,1.13062073116439e+000°)	(1.19958469594357e+002dB,1.79555557424998e+002°)
8.70963589956068e+002	(2.12220815925451e+001dB,1.16250660717997e+000°)	(1.19957197008651e+002dB,1.79550775685264e+002°)
8.91250938133733e+002	(2.12209512499740e+001dB,1.19536638012183e+000°)	(1.19955901452891e+002dB,1.79546115196266e+002°)
9.12010839355897e+002	(2.12198064988358e+001dB,1.22922685778084e+000°)	(1.19954583709595e+002dB,1.79541583008855e+002°)
9.33254300796978e+002	(2.12186485623708e+001dB,1.26411510106465e+000°)	(1.19953244636096e+002dB,1.79537185974190e+002°)
9.54992586021422e+002	(2.12174787548848e+001dB,1.30005839633152e+000°)	(1.19951885163610e+002dB,1.79532930706079e+002°)
9.77237220955797e+002	(2.12162984810888e+001dB,1.33708422788940e+000°)	(1.19950506295788e+002dB,1.79528823543235e+002°)
9.99999999999986e+002	(2.12151092350122e+001dB,1.37522025088972e+000°)	(1.19949109106767e+002dB,1.79524870511788e+002°)
1.02329299228074e+003	(2.12139125984048e+001dB,1.41449426505250e+000°)	(1.19947694738712e+002dB,1.79521077288363e+002°)
1.04712854805088e+003	(2.12127102387051e+001dB,1.45493418946754e+000°)	(1.19946264398858e+002dB,1.79517449164098e+002°)
1.07151930523759e+003	(2.12115039065294e+001dB,1.49656803892898e+000°)	(1.19944819356034e+002dB,1.79513991009938e+002°)
1.09647819614317e+003	(2.12102954327305e+001dB,1.53942390205649e+000°)	(1.19943360936716e+002dB,1.79510707243554e+002°)
1.12201845430195e+003	(2.12090867250302e+001dB,1.58352992162491e+000°)	(1.19941890520608e+002dB,1.79507601798234e+002°)
1.14815362149687e+003	(2.12078797642652e+001dB,1.62891427737866e+000°)	(1.19940409535786e+002dB,1.79504678094077e+002°)
1.17489755493951e+003	(2.12066766002621e+001dB,1.67560517168032e+000°)	(1.19938919453421e+002dB,1.79501939011791e+002°)
1.20226443461740e+003	(2.12054793474249e+001dB,1.72363081824434e+000°)	(1.19937421782159e+002dB,1.79499386869401e+002°)
1.23026877081236e+003	(2.12042901800300e+001dB,1.77301943427446e+000°)	(1.19935918062152e+002dB,1.79497023402118e+002°)
1.25892541179415e+003	(2.12031113273096e+001dB,1.82379923616345e+000°)	(1.19934409858827e+002dB,1.79494849745597e+002°)
1.28824955169311e+003	(2.12019450683673e+001dB,1.87599843901045e+000°)	(1.19932898756430e+002dB,1.79492866422778e+002°)
1.31825673855639e+003	(2.12007937269977e+001dB,1.92964526004201e+000°)	(1.19931386351383e+002dB,1.79491073334460e+002°)
1.34896288259163e+003	(2.11996596664539e+001dB,1.98476792610517e+000°)	(1.19929874245563e+002dB,1.79489469753712e+002°)
1.38038426460286e+003	(2.11985452842493e+001dB,2.04139468524704e+000°)	(1.19928364039515e+002dB,1.79488054324187e+002°)
1.41253754462273e+003	(2.11974530070109e+001dB,2.09955382240171e+000°)	(1.19926857325660e+002dB,1.79486825062344e+002°)
1.44543977074591e+003	(2.11963852855285e+001dB,2.15927367915612e+000°)	(1.19925355681621e+002dB,1.79485779363561e+002°)
1.47910838816819e+003	(2.11953445899620e+001dB,2.22058267751978e+000°)	(1.19923860663624e+002dB,1.79484914012038e+002°)
1.51356124843619e+003	(2.11943334053554e+001dB,2.28350934754489e+000°)	(1.19922373800138e+002dB,1.79484225194386e+002°)
1.54881661891246e+003	(2.11933542274853e+001dB,2.34808235863092e+000°)	(1.19920896585737e+002dB,1.79483708516725e+002°)
1.58489319246109e+003	(2.11924095590541e+001dB,2.41433055433972e+000°)	(1.19919430475253e+002dB,1.79483359025082e+002°)
1.62181009735891e+003	(2.11915019063554e+001dB,2.48228299040428e+000°)	(1.19917976878278e+002dB,1.79483171228855e+002°)
1.65958690743754e+003	(2.11906337764174e+001dB,2.55196897571264e+000°)	(1.19916537154067e+002dB,1.79483139127069e+002°)
1.69824365246172e+003	(2.11898076746461e+001dB,2.62341811593447e+000°)	(1.19915112606829e+002dB,1.79483256237114e+002°)
1.73780082874935e+003	(2.11890261030392e+001dB,2.69666035943021e+000°)	(1.19913704481487e+002dB,1.79483515625659e+002°)
1.77827941003890e+003	(2.11882915589887e+001dB,2.77172604515712e+000°)	(1.19912313959915e+002dB,1.79483909941396e+002°)
1.81970085860996e+003	(2.11876065346724e+001dB,2.84864595219979e+000°)	(1.19910942157666e+002dB,1.79484431449275e+002°)
1.86208713666284e+003	(2.11869735170855e+001dB,2.92745135045476e+000°)	(1.19909590121189e+002dB,1.79485072065868e+002°)
1.90546071796322e+003	(2.11863949887060e+001dB,3.00817405231051e+000°)	(1.19908258825583e+002dB,1.79485823395531e+002°)
1.94984459975802e+003	(2.11858734287716e+001dB,3.09084646476831e+000°)	(1.19906949172830e+002dB,1.79486676766995e+002°)
1.99526231496885e+003	(2.11854113152297e+001dB,3.17550164176232e+000°)	(1.19905661990555e+002dB,1.79487623270079e+002°)
2.04173794466950e+003	(2.11850111273013e+001dB,3.26217333628083e+000°)	(1.19904398031269e+002dB,1.79488653792185e+002°)
2.08929613085401e+003	(2.11846753486495e+001dB,3.35089605202570e+000°)	(1.19903157972069e+002dB,1.79489759054284e+002°)
2.13796208950220e+003	(2.11844064711708e+001dB,3.44170509427294e+000°)	(1.19901942414821e+002dB,1.79490929646112e+002°)
2.18776162394952e+003	(2.11842069993884e+001dB,3.53463661963994e+000°)	(1.19900751886764e+002dB,1.79492156060332e+002°)
2.23872113856830e+003	(2.11840794553641e+001dB,3.62972768452948e+000°)	(1.19899586841489e+002dB,1.79493428725404e+002°)
2.29086765276774e+003	(2.11840263841836e+001dB,3.72701629202848e+000°)	(1.19898447660328e+002dB,1.79494738037000e+002°)
2.34422881531989e+003	(2.11840503599543e+001dB,3.82654143701100e+000°)	(1.19897334654054e+002dB,1.79496074387758e+002°)
2.39883291901945e+003	(2.11841539922846e+001dB,3.92834314933699e+000°)	(1.19896248064904e+002dB,1.79497428195257e+002°)
2.45470891568499e+003	(2.11843399332209e+001dB,4.03246253488042e+000°)	(1.19895188068859e+002dB,1.79498789928076e+002°)
2.51188643150954e+003	(2.11846108846119e+001dB,4.13894181441824e+000°)	(1.19894154778161e+002dB,1.79500150129857e+002°)
2.57039578276882e+003	(2.11849696058924e+001dB,4.24782436012147e+000°)	(1.19893148244052e+002dB,1.79501499441321e+002°)
2.63026799189534e+003	(2.11854189222382e+001dB,4.35915472961730e+000°)	(1.19892168459649e+002dB,1.79502828620173e+002°)
2.69153480392687e+003	(2.11859617330520e+001dB,4.47297869763606e+000°)	(1.19891215362965e+002dB,1.79504128558909e+002°)
2.75422870333812e+003	(2.11866010208160e+001dB,4.58934328503504e+000°)	(1.19890288840052e+002dB,1.79505390300525e+002°)
2.81838293126441e+003	(2.11873398601995e+001dB,4.70829678535642e+000°)	(1.19889388728177e+002dB,1.79506605052143e+002°)
2.88403150312656e+003	(2.11881814274962e+001dB,4.82988878869562e+000°)	(1.19888514819077e+002dB,1.79507764196622e+002°)
2.95120922666634e+003	(2.11891290103003e+001dB,4.95417020307412e+000°)	(1.19887666862213e+002dB,1.79508859302194e+002°)
3.01995172040197e+003	(2.11901860174256e+001dB,5.08119327318461e+000°)	(1.19886844568011e+002dB,1.79509882130200e+002°)
3.09029543251354e+003	(2.11913559890806e+001dB,5.21101159652526e+000°)	(1.19886047611098e+002dB,1.79510824641035e+002°)
3.16227766016833e+003	(2.11926426072387e+001dB,5.34368013703679e+000°)	(1.19885275633457e+002dB,1.79511678998356e+002°)
3.23593656929623e+003	(2.11940497062395e+001dB,5.47925523605476e+000°)	(1.19884528247543e+002dB,1.79512437571680e+002°)
3.31131121482586e+003	(2.11955812835816e+001dB,5.61779462085614e+000°)	(1.19883805039296e+002dB,1.79513092937469e+002°)
3.38844156139197e+003	(2.11972415109241e+001dB,5.75935741053030e+000°)	(1.19883105571071e+002dB,1.79513637878812e+002°)
3.46736850452526e+003	(2.11990347452634e+001dB,5.90400411936465e+000°)	(1.19882429384458e+002dB,1.79514065383802e+002°)
3.54813389233570e+003	(2.12009655403138e+001dB,6.05179665767634e+000°)	(1.19881776002978e+002dB,1.79514368642734e+002°)
3.63078054770095e+003	(2.12030386580814e+001dB,6.20279833008007e+000°)	(1.19881144934670e+002dB,1.79514541044226e+002°)
3.71535229097166e+003	(2.12052590806263e+001dB,6.35707383114150e+000°)	(1.19880535674546e+002dB,1.79514576170368e+002°)
3.80189396320555e+003	(2.12076320219953e+001dB,6.51468923845337e+000°)	(1.19879947706893e+002dB,1.79514467790993e+002°)
3.89045144994274e+003	(2.12101629403997e+001dB,6.67571200300523e+000°)	(1.19879380507477e+002dB,1.79514209857209e+002°)
3.98107170553491e+003	(2.12128575505488e+001dB,6.84021093685334e+000°)	(1.19878833545577e+002dB,1.79513796494224e+002°)
4.07380277804106e+003	(2.12157218361963e+001dB,7.00825619799215e+000°)	(1.19878306285895e+002dB,1.79513221993622e+002°)
4.16869383470328e+003	(2.12187620629223e+001dB,7.17991927235376e+000°)	(1.19877798190349e+002dB,1.79512480805132e+002°)
4.26579518801586e+003	(2.12219847910845e+001dB,7.35527295280651e+000°)	(1.19877308719694e+002dB,1.79511567527977e+002°)
4.36515832240159e+003	(2.12253968890196e+001dB,7.53439131507630e+000°)	(1.19876837335043e+002dB,1.79510476901892e+002°)
4.46683592150956e+003	(2.12290055464650e+001dB,7.71734969041683e+000°)	(1.19876383499264e+002dB,1.79509203797882e+002°)
4.57088189614867e+003	(2.12328182881791e+001dB,7.90422463495001e+000°)	(1.19875946678231e+002dB,1.79507743208751e+002°)
4.67735141287190e+003	(2.12368429878189e+001dB,8.09509389542786e+000°)	(1.19875526341974e+002dB,1.79506090239500e+002°)
4.78630092322630e+003	(2.12410878820149e+001dB,8.29003637130431e+000°)	(1.19875121965708e+002dB,1.79504240097619e+002°)
4.89778819368438e+003	(2.12455615847095e+001dB,8.48913207286804e+000°)	(1.19874733030761e+002dB,1.79502188083336e+002°)
5.01187233627264e+003	(2.12502731016839e+001dB,8.69246207535591e+000°)	(1.19874359025398e+002dB,1.79499929579859e+002°)
5.12861383991356e+003	(2.12552318453282e+001dB,8.90010846856762e+000°)	(1.19873999445534e+002dB,1.79497460043636e+002°)
5.24807460249764e+003	(2.12604476496245e+001dB,9.11215430208392e+000°)	(1.19873653795384e+002dB,1.79494774994699e+002°)
5.37031796370244e+003	(2.12659307853168e+001dB,9.32868352549906e+000°)	(1.19873321587985e+002dB,1.79491870007061e+002°)
5.49540873857615e+003	(2.12716919753158e+001dB,9.54978092366930e+000°)	(1.19873002345690e+002dB,1.79488740699286e+002°)
5.62341325190340e+003	(2.12777424102277e+001dB,9.77553204655727e+000°)	(1.19872695600528e+002dB,1.79485382725118e+002°)
5.75439937337147e+003	(2.12840937641036e+001dB,1.00060231333566e+001°)	(1.19872400894550e+002dB,1.79481791764337e+002°)
5.88843655355579e+003	(2.12907582102721e+001dB,1.02413410307540e+001°)	(1.19872117780063e+002dB,1.79477963513714e+002°)
6.02559586074347e+003	(2.12977484373453e+001dB,1.04815731048394e+001°)	(1.19871845819836e+002dB,1.79473893678188e+002°)
6.16595001861472e+003	(2.13050776652501e+001dB,1.07268071464680e+001°)	(1.19871584587231e+002dB,1.79469577962199e+002°)
6.30957344480182e+003	(2.13127596613702e+001dB,1.09771312696612e+001°)	(1.19871333666308e+002dB,1.79465012061234e+002°)
6.45654229034644e+003	(2.13208087566445e+001dB,1.12326338028344e+001°)	(1.19871092651839e+002dB,1.79460191653526e+002°)
6.60693448007585e+003	(2.13292398616850e+001dB,1.14934031723287e+001°)	(1.19870861149333e+002dB,1.79455112391990e+002°)
6.76082975391970e+003	(2.13380684827696e+001dB,1.17595277781480e+001°)	(1.19870638774980e+002dB,1.79449769896322e+002°)
6.91830970918925e+003	(2.13473107377398e+001dB,1.20310958613739e+001°)	(1.19870425155590e+002dB,1.79444159745307e+002°)
7.07945784384126e+003	(2.13569833716664e+001dB,1.23081953630050e+001°)	(1.19870219928474e+002dB,1.79438277469293e+002°)
7.24435960074977e+003	(2.13671037722827e+001dB,1.25909137739007e+001°)	(1.19870022741321e+002dB,1.79432118542880e+002°)
7.41310241300905e+003	(2.13776899850636e+001dB,1.28793379755274e+001°)	(1.19869833252036e+002dB,1.79425678377755e+002°)
7.58577575029170e+003	(2.13887607278932e+001dB,1.31735540711850e+001°)	(1.19869651128562e+002dB,1.79418952315734e+002°)
7.76247116628678e+003	(2.14003354052336e+001dB,1.34736472073621e+001°)	(1.19869476048671e+002dB,1.79411935621921e+002°)
7.94328234724268e+003	(2.14124341216925e+001dB,1.37797013851885e+001°)	(1.19869307699753e+002dB,1.79404623478077e+002°)
8.12830516164085e+003	(2.14250776948952e+001dB,1.40917992614339e+001°)	(1.19869145778585e+002dB,1.79397010976106e+002°)
8.31763771102656e+003	(2.14382876675595e+001dB,1.44100219390637e+001°)	(1.19868989991074e+002dB,1.79389093111686e+002°)
8.51138038202362e+003	(2.14520863186338e+001dB,1.47344487472064e+001°)	(1.19868840052008e+002dB,1.79380864778048e+002°)
8.70963589956065e+003	(2.14664966734010e+001dB,1.50651570101849e+001°)	(1.19868695684785e+002dB,1.79372320759857e+002°)
8.91250938133730e+003	(2.14815425124322e+001dB,1.54022218058155e+001°)	(1.19868556621145e+002dB,1.79363455727244e+002°)
9.12010839355894e+003	(2.14972483791674e+001dB,1.57457157126361e+001°)	(1.19868422600869e+002dB,1.79354264229875e+002°)
9.33254300796975e+003	(2.15136395861197e+001dB,1.60957085464422e+001°)	(1.19868293371509e+002dB,1.79344740691201e+002°)
9.54992586021419e+003	(2.15307422194296e+001dB,1.64522670859010e+001°)	(1.19868168688087e+002dB,1.79334879402738e+002°)
9.77237220955794e+003	(2.15485831416587e+001dB,1.68154547876295e+001°)	(1.19868048312798e+002dB,1.79324674518438e+002°)
9.99999999999983e+003	(2.15671899926950e+001dB,1.71853314908644e+001°)	(1.19867932014718e+002dB,1.79314120049142e+002°)
1.02329299228074e+004	(2.15865911885291e+001dB,1.75619531121552e+001°)	(1.19867819569490e+002dB,1.79303209857068e+002°)
1.04712854805088e+004	(2.16068159178171e+001dB,1.79453713303688e+001°)	(1.19867710759036e+002dB,1.79291937650387e+002°)
1.07151930523759e+004	(2.16278941359720e+001dB,1.83356332626885e+001°)	(1.19867605371243e+002dB,1.79280296977803e+002°)
1.09647819614317e+004	(2.16498565566809e+001dB,1.87327811320952e+001°)	(1.19867503199661e+002dB,1.79268281223176e+002°)
1.12201845430194e+004	(2.16727346406303e+001dB,1.91368519271768e+001°)	(1.19867404043206e+002dB,1.79255883600203e+002°)
1.14815362149686e+004	(2.16965605812708e+001dB,1.95478770550667e+001°)	(1.19867307705852e+002dB,1.79243097147072e+002°)
1.17489755493951e+004	(2.17213672874603e+001dB,1.99658819884705e+001°)	(1.19867213996325e+002dB,1.79229914721147e+002°)
1.20226443461739e+004	(2.17471883628101e+001dB,2.03908859080083e+001°)	(1.19867122727808e+002dB,1.79216328993655e+002°)
1.23026877081236e+004	(2.17740580815698e+001dB,2.08229013408892e+001°)	(1.19867033717632e+002dB,1.79202332444353e+002°)
1.25892541179415e+004	(2.18020113609002e+001dB,2.12619337975483e+001°)	(1.19866946786987e+002dB,1.79187917356211e+002°)
1.28824955169311e+004	(2.18310837293780e+001dB,2.17079814075787e+001°)	(1.19866861760609e+002dB,1.79173075810027e+002°)
1.31825673855638e+004	(2.18613112916269e+001dB,2.21610345566025e+001°)	(1.19866778466492e+002dB,1.79157799679064e+002°)
1.34896288259163e+004	(2.18927306889240e+001dB,2.26210755259280e+001°)	(1.19866696735590e+002dB,1.79142080623627e+002°)
1.38038426460286e+004	(2.19253790556823e+001dB,2.30880781368030e+001°)	(1.19866616401507e+002dB,1.79125910085561e+002°)
1.41253754462273e+004	(2.19592939717828e+001dB,2.35620074014051e+001°)	(1.19866537300217e+002dB,1.79109279282790e+002°)
1.44543977074590e+004	(2.19945134106119e+001dB,2.40428191825884e+001°)	(1.19866459269762e+002dB,1.79092179203734e+002°)
1.47910838816818e+004	(2.20310756828291e+001dB,2.45304598646108e+001°)	(1.19866382149950e+002dB,1.79074600601657e+002°)
1.51356124843618e+004	(2.20690193758450e+001dB,2.50248660374137e+001°)	(1.19866305782071e+002dB,1.79056533989019e+002°)
1.54881661891245e+004	(2.21083832890030e+001dB,2.55259641964838e+001°)	(1.19866230008581e+002dB,1.79037969631642e+002°)
1.58489319246109e+004	(2.21492063645684e+001dB,2.60336704612573e+001°)	(1.19866154672822e+002dB,1.79018897542921e+002°)
1.62181009735890e+004	(2.21915276145651e+001dB,2.65478903141635e+001°)	(1.19866079618719e+002dB,1.78999307477869e+002°)
1.65958690743753e+004	(2.22353860436050e+001dB,2.70685183631748e+001°)	(1.19866004690474e+002dB,1.78979188927089e+002°)
1.69824365246171e+004	(2.22808205678563e+001dB,2.75954381303506e+001°)	(1.19865929732262e+002dB,1.78958531110654e+002°)
1.73780082874934e+004	(2.23278699303784e+001dB,2.81285218688594e+001°)	(1.19865854587940e+002dB,1.78937322971905e+002°)
1.77827941003889e+004	(2.23765726130122e+001dB,2.86676304110768e+001°)	(1.19865779100720e+002dB,1.78915553171097e+002°)
1.81970085860995e+004	(2.24269667451546e+001dB,2.92126130502547e+001°)	(1.19865703112874e+002dB,1.78893210078991e+002°)
1.86208713666283e+004	(2.24790900096909e+001dB,2.97633074579030e+001°)	(1.19865626465411e+002dB,1.78870281770270e+002°)
1.90546071796321e+004	(2.25329795464721e+001dB,3.03195396393612e+001°)	(1.19865548997761e+002dB,1.78846756016884e+002°)
1.94984459975801e+004	(2.25886718537164e+001dB,3.08811239294323e+001°)	(1.19865470547449e+002dB,1.78822620281239e+002°)
1.99526231496884e+004	(2.26462026877676e+001dB,3.14478630300252e+001°)	(1.19865390949769e+002dB,1.78797861709253e+002°)
2.04173794466949e+004	(2.27056069616859e+001dB,3.20195480914130e+001°)	(1.19865310037440e+002dB,1.78772467123289e+002°)
2.08929613085400e+004	(2.27669186431611e+001dB,3.25959588386439e+001°)	(1.19865227640275e+002dB,1.78746423014933e+002°)
2.13796208950219e+004	(2.28301706522985e+001dB,3.31768637441117e+001°)	(1.19865143584833e+002dB,1.78719715537688e+002°)
2.18776162394951e+004	(2.28953947597718e+001dB,3.37620202470829e+001°)	(1.19865057694046e+002dB,1.78692330499362e+002°)
2.23872113856830e+004	(2.29626214860171e+001dB,3.43511750209623e+001°)	(1.19864969786875e+002dB,1.78664253354510e+002°)
2.29086765276773e+004	(2.30318800019554e+001dB,3.49440642880691e+001°)	(1.19864879677918e+002dB,1.78635469196523e+002°)
2.34422881531988e+004	(2.31031980319270e+001dB,3.55404141822225e+001°)	(1.19864787177034e+002dB,1.78605962749686e+002°)
2.39883291901945e+004	(2.31766017594072e+001dB,3.61399411581059e+001°)	(1.19864692088952e+002dB,1.78575718361029e+002°)
2.45470891568499e+004	(2.32521157361107e+001dB,3.67423524467775e+001°)	(1.19864594212855e+002dB,1.78544719991928e+002°)
2.51188643150954e+004	(2.33297627951231e+001dB,3.73473465559766e+001°)	(1.19864493341967e+002dB,1.78512951209675e+002°)
2.57039578276882e+004	(2.34095639686064e+001dB,3.79546138133825e+001°)	(1.19864389263123e+002dB,1.78480395178732e+002°)
2.63026799189533e+004	(2.34915384106856e+001dB,3.85638369508356e+001°)	(1.19864281756319e+002dB,1.78447034651864e+002°)
2.69153480392687e+004	(2.35757033260509e+001dB,3.91746917270040e+001°)	(1.19864170594254e+002dB,1.78412851961065e+002°)
