Freq.	V(vout)
3.63078054770100e-001	(1.19837298793194e+002dB,1.79999695416379e+002°)
3.71535229097171e-001	(1.19837298792632e+002dB,1.79999688321716e+002°)
3.80189396320559e-001	(1.19837298792045e+002dB,1.79999681061797e+002°)
3.89045144994279e-001	(1.19837298791424e+002dB,1.79999673632774e+002°)
3.98107170553495e-001	(1.19837298790781e+002dB,1.79999666030706e+002°)
4.07380277804111e-001	(1.19837298790109e+002dB,1.79999658251563e+002°)
4.16869383470333e-001	(1.19837298789397e+002dB,1.79999650291221e+002°)
4.26579518801591e-001	(1.19837298788660e+002dB,1.79999642145458e+002°)
4.36515832240164e-001	(1.19837298787887e+002dB,1.79999633809957e+002°)
4.46683592150961e-001	(1.19837298787072e+002dB,1.79999625280297e+002°)
4.57088189614873e-001	(1.19837298786228e+002dB,1.79999616551956e+002°)
4.67735141287196e-001	(1.19837298785334e+002dB,1.79999607620305e+002°)
4.78630092322636e-001	(1.19837298784407e+002dB,1.79999598480610e+002°)
4.89778819368444e-001	(1.19837298783425e+002dB,1.79999589128025e+002°)
5.01187233627270e-001	(1.19837298782408e+002dB,1.79999579557590e+002°)
5.12861383991362e-001	(1.19837298781334e+002dB,1.79999569764231e+002°)
5.24807460249770e-001	(1.19837298780216e+002dB,1.79999559742755e+002°)
5.37031796370250e-001	(1.19837298779044e+002dB,1.79999549487850e+002°)
5.49540873857622e-001	(1.19837298777811e+002dB,1.79999538994077e+002°)
5.62341325190346e-001	(1.19837298776532e+002dB,1.79999528255873e+002°)
5.75439937337154e-001	(1.19837298775181e+002dB,1.79999517267545e+002°)
5.88843655355586e-001	(1.19837298773770e+002dB,1.79999506023266e+002°)
6.02559586074355e-001	(1.19837298772289e+002dB,1.79999494517074e+002°)
6.16595001861479e-001	(1.19837298770741e+002dB,1.79999482742869e+002°)
6.30957344480190e-001	(1.19837298769129e+002dB,1.79999470694408e+002°)
6.45654229034652e-001	(1.19837298767431e+002dB,1.79999458365302e+002°)
6.60693448007592e-001	(1.19837298765652e+002dB,1.79999445749015e+002°)
6.76082975391978e-001	(1.19837298763795e+002dB,1.79999432838857e+002°)
6.91830970918933e-001	(1.19837298761850e+002dB,1.79999419627984e+002°)
7.07945784384134e-001	(1.19837298759810e+002dB,1.79999406109390e+002°)
7.24435960074986e-001	(1.19837298757675e+002dB,1.79999392275909e+002°)
7.41310241300913e-001	(1.19837298755435e+002dB,1.79999378120205e+002°)
7.58577575029179e-001	(1.19837298753098e+002dB,1.79999363634772e+002°)
7.76247116628687e-001	(1.19837298750647e+002dB,1.79999348811932e+002°)
7.94328234724277e-001	(1.19837298748077e+002dB,1.79999333643823e+002°)
8.12830516164095e-001	(1.19837298745392e+002dB,1.79999318122405e+002°)
8.31763771102666e-001	(1.19837298742581e+002dB,1.79999302239447e+002°)
8.51138038202372e-001	(1.19837298739628e+002dB,1.79999285986528e+002°)
8.70963589956076e-001	(1.19837298736543e+002dB,1.79999269355032e+002°)
8.91250938133740e-001	(1.19837298733314e+002dB,1.79999252336139e+002°)
9.12010839355904e-001	(1.19837298729929e+002dB,1.79999234920826e+002°)
9.33254300796986e-001	(1.19837298726385e+002dB,1.79999217099859e+002°)
9.54992586021430e-001	(1.19837298722679e+002dB,1.79999198863790e+002°)
9.77237220955805e-001	(1.19837298718793e+002dB,1.79999180202949e+002°)
9.99999999999994e-001	(1.19837298714722e+002dB,1.79999161107443e+002°)
1.02329299228075e+000	(1.19837298710457e+002dB,1.79999141567147e+002°)
1.04712854805089e+000	(1.19837298705998e+002dB,1.79999121571701e+002°)
1.07151930523760e+000	(1.19837298701330e+002dB,1.79999101110503e+002°)
1.09647819614318e+000	(1.19837298696438e+002dB,1.79999080172704e+002°)
1.12201845430196e+000	(1.19837298691316e+002dB,1.79999058747202e+002°)
1.14815362149688e+000	(1.19837298685949e+002dB,1.79999036822639e+002°)
1.17489755493952e+000	(1.19837298680333e+002dB,1.79999014387390e+002°)
1.20226443461741e+000	(1.19837298674459e+002dB,1.79998991429558e+002°)
1.23026877081237e+000	(1.19837298668305e+002dB,1.79998967936973e+002°)
1.25892541179416e+000	(1.19837298661857e+002dB,1.79998943897178e+002°)
1.28824955169313e+000	(1.19837298655104e+002dB,1.79998919297426e+002°)
1.31825673855640e+000	(1.19837298648033e+002dB,1.79998894124677e+002°)
1.34896288259165e+000	(1.19837298640628e+002dB,1.79998868365581e+002°)
1.38038426460288e+000	(1.19837298632876e+002dB,1.79998842006483e+002°)
1.41253754462275e+000	(1.19837298624763e+002dB,1.79998815033407e+002°)
1.44543977074592e+000	(1.19837298616261e+002dB,1.79998787432051e+002°)
1.47910838816820e+000	(1.19837298607365e+002dB,1.79998759187781e+002°)
1.51356124843620e+000	(1.19837298598045e+002dB,1.79998730285623e+002°)
1.54881661891247e+000	(1.19837298588287e+002dB,1.79998700710252e+002°)
1.58489319246110e+000	(1.19837298578064e+002dB,1.79998670445987e+002°)
1.62181009735892e+000	(1.19837298567361e+002dB,1.79998639476783e+002°)
1.65958690743755e+000	(1.19837298556162e+002dB,1.79998607786220e+002°)
1.69824365246173e+000	(1.19837298544426e+002dB,1.79998575357495e+002°)
1.73780082874936e+000	(1.19837298532140e+002dB,1.79998542173416e+002°)
1.77827941003891e+000	(1.19837298519277e+002dB,1.79998508216388e+002°)
1.81970085860997e+000	(1.19837298505808e+002dB,1.79998473468407e+002°)
1.86208713666286e+000	(1.19837298491698e+002dB,1.79998437911050e+002°)
1.90546071796323e+000	(1.19837298476922e+002dB,1.79998401525466e+002°)
1.94984459975803e+000	(1.19837298461463e+002dB,1.79998364292363e+002°)
1.99526231496887e+000	(1.19837298445267e+002dB,1.79998326192000e+002°)
2.04173794466952e+000	(1.19837298428310e+002dB,1.79998287204177e+002°)
2.08929613085403e+000	(1.19837298410550e+002dB,1.79998247308224e+002°)
2.13796208950222e+000	(1.19837298391953e+002dB,1.79998206482988e+002°)
2.18776162394954e+000	(1.19837298372481e+002dB,1.79998164706824e+002°)
2.23872113856832e+000	(1.19837298352093e+002dB,1.79998121957584e+002°)
2.29086765276776e+000	(1.19837298330744e+002dB,1.79998078212603e+002°)
2.34422881531990e+000	(1.19837298308391e+002dB,1.79998033448687e+002°)
2.39883291901947e+000	(1.19837298284980e+002dB,1.79997987642105e+002°)
2.45470891568501e+000	(1.19837298260459e+002dB,1.79997940768571e+002°)
2.51188643150956e+000	(1.19837298234799e+002dB,1.79997892803233e+002°)
2.57039578276884e+000	(1.19837298207921e+002dB,1.79997843720663e+002°)
2.63026799189536e+000	(1.19837298179779e+002dB,1.79997793494837e+002°)
2.69153480392690e+000	(1.19837298150303e+002dB,1.79997742099128e+002°)
2.75422870333815e+000	(1.19837298119444e+002dB,1.79997689506288e+002°)
2.81838293126443e+000	(1.19837298087124e+002dB,1.79997635688434e+002°)
2.88403150312658e+000	(1.19837298053290e+002dB,1.79997580617034e+002°)
2.95120922666636e+000	(1.19837298017864e+002dB,1.79997524262891e+002°)
3.01995172040199e+000	(1.19837297980759e+002dB,1.79997466596130e+002°)
3.09029543251357e+000	(1.19837297941903e+002dB,1.79997407586177e+002°)
3.16227766016835e+000	(1.19837297901230e+002dB,1.79997347201749e+002°)
3.23593656929626e+000	(1.19837297858624e+002dB,1.79997285410833e+002°)
3.31131121482589e+000	(1.19837297814018e+002dB,1.79997222180671e+002°)
3.38844156139200e+000	(1.19837297767319e+002dB,1.79997157477743e+002°)
3.46736850452529e+000	(1.19837297718409e+002dB,1.79997091267747e+002°)
3.54813389233573e+000	(1.19837297667189e+002dB,1.79997023515583e+002°)
3.63078054770098e+000	(1.19837297613563e+002dB,1.79996954185334e+002°)
3.71535229097170e+000	(1.19837297557408e+002dB,1.79996883240246e+002°)
3.80189396320558e+000	(1.19837297498602e+002dB,1.79996810642710e+002°)
3.89045144994278e+000	(1.19837297437030e+002dB,1.79996736354240e+002°)
3.98107170553494e+000	(1.19837297372557e+002dB,1.79996660335456e+002°)
4.07380277804109e+000	(1.19837297305042e+002dB,1.79996582546059e+002°)
4.16869383470332e+000	(1.19837297234354e+002dB,1.79996502944813e+002°)
4.26579518801589e+000	(1.19837297160319e+002dB,1.79996421489522e+002°)
4.36515832240162e+000	(1.19837297082806e+002dB,1.79996338137007e+002°)
4.46683592150959e+000	(1.19837297001642e+002dB,1.79996252843084e+002°)
4.57088189614871e+000	(1.19837296916646e+002dB,1.79996165562541e+002°)
4.67735141287194e+000	(1.19837296827643e+002dB,1.79996076249113e+002°)
4.78630092322634e+000	(1.19837296734451e+002dB,1.79995984855457e+002°)
4.89778819368442e+000	(1.19837296636862e+002dB,1.79995891333130e+002°)
5.01187233627268e+000	(1.19837296534679e+002dB,1.79995795632561e+002°)
5.12861383991361e+000	(1.19837296427682e+002dB,1.79995697703023e+002°)
5.24807460249768e+000	(1.19837296315640e+002dB,1.79995597492610e+002°)
5.37031796370248e+000	(1.19837296198315e+002dB,1.79995494948209e+002°)
5.49540873857620e+000	(1.19837296075460e+002dB,1.79995390015468e+002°)
5.62341325190344e+000	(1.19837295946819e+002dB,1.79995282638773e+002°)
5.75439937337152e+000	(1.19837295812114e+002dB,1.79995172761213e+002°)
5.88843655355584e+000	(1.19837295671059e+002dB,1.79995060324555e+002°)
6.02559586074353e+000	(1.19837295523367e+002dB,1.79994945269210e+002°)
6.16595001861477e+000	(1.19837295368706e+002dB,1.79994827534201e+002°)
6.30957344480188e+000	(1.19837295206752e+002dB,1.79994707057135e+002°)
6.45654229034650e+000	(1.19837295037177e+002dB,1.79994583774165e+002°)
6.60693448007590e+000	(1.19837294859600e+002dB,1.79994457619960e+002°)
6.76082975391976e+000	(1.19837294673659e+002dB,1.79994328527668e+002°)
6.91830970918931e+000	(1.19837294478952e+002dB,1.79994196428882e+002°)
7.07945784384132e+000	(1.19837294275075e+002dB,1.79994061253605e+002°)
7.24435960074984e+000	(1.19837294061591e+002dB,1.79993922930210e+002°)
7.41310241300911e+000	(1.19837293838037e+002dB,1.79993781385406e+002°)
7.58577575029177e+000	(1.19837293603953e+002dB,1.79993636544197e+002°)
7.76247116628685e+000	(1.19837293358837e+002dB,1.79993488329840e+002°)
7.94328234724275e+000	(1.19837293102171e+002dB,1.79993336663813e+002°)
8.12830516164092e+000	(1.19837292833413e+002dB,1.79993181465763e+002°)
8.31763771102664e+000	(1.19837292551989e+002dB,1.79993022653472e+002°)
8.51138038202369e+000	(1.19837292257300e+002dB,1.79992860142809e+002°)
8.70963589956073e+000	(1.19837291948725e+002dB,1.79992693847689e+002°)
8.91250938133738e+000	(1.19837291625608e+002dB,1.79992523680025e+002°)
9.12010839355902e+000	(1.19837291287264e+002dB,1.79992349549683e+002°)
9.33254300796983e+000	(1.19837290932977e+002dB,1.79992171364434e+002°)
9.54992586021427e+000	(1.19837290561996e+002dB,1.79991989029907e+002°)
9.77237220955802e+000	(1.19837290173532e+002dB,1.79991802449537e+002°)
9.99999999999991e+000	(1.19837289766763e+002dB,1.79991611524518e+002°)
1.02329299228075e+001	(1.19837289340815e+002dB,1.79991416153748e+002°)
1.04712854805089e+001	(1.19837288894810e+002dB,1.79991216233775e+002°)
1.07151930523760e+001	(1.19837288427782e+002dB,1.79991011658748e+002°)
1.09647819614318e+001	(1.19837287938754e+002dB,1.79990802320356e+002°)
1.12201845430195e+001	(1.19837287426674e+002dB,1.79990588107776e+002°)
1.14815362149687e+001	(1.19837286890465e+002dB,1.79990368907610e+002°)
1.17489755493952e+001	(1.19837286328993e+002dB,1.79990144603831e+002°)
1.20226443461740e+001	(1.19837285741065e+002dB,1.79989915077719e+002°)
1.23026877081237e+001	(1.19837285125426e+002dB,1.79989680207799e+002°)
1.25892541179416e+001	(1.19837284480779e+002dB,1.79989439869781e+002°)
1.28824955169312e+001	(1.19837283805760e+002dB,1.79989193936490e+002°)
1.31825673855639e+001	(1.19837283098929e+002dB,1.79988942277805e+002°)
1.34896288259164e+001	(1.19837282358800e+002dB,1.79988684760587e+002°)
1.38038426460287e+001	(1.19837281583798e+002dB,1.79988421248614e+002°)
1.41253754462274e+001	(1.19837280772276e+002dB,1.79988151602507e+002°)
1.44543977074591e+001	(1.19837279922513e+002dB,1.79987875679658e+002°)
1.47910838816819e+001	(1.19837279032725e+002dB,1.79987593334159e+002°)
1.51356124843619e+001	(1.19837278101003e+002dB,1.79987304416721e+002°)
1.54881661891247e+001	(1.19837277125384e+002dB,1.79987008774604e+002°)
1.58489319246110e+001	(1.19837276103797e+002dB,1.79986706251533e+002°)
1.62181009735891e+001	(1.19837275034082e+002dB,1.79986396687617e+002°)
1.65958690743754e+001	(1.19837273913966e+002dB,1.79986079919271e+002°)
1.69824365246173e+001	(1.19837272741075e+002dB,1.79985755779128e+002°)
1.73780082874936e+001	(1.19837271512935e+002dB,1.79985424095956e+002°)
1.77827941003891e+001	(1.19837270226935e+002dB,1.79985084694566e+002°)
1.81970085860997e+001	(1.19837268880348e+002dB,1.79984737395727e+002°)
1.86208713666285e+001	(1.19837267470319e+002dB,1.79984382016071e+002°)
1.90546071796323e+001	(1.19837265993864e+002dB,1.79984018368003e+002°)
1.94984459975803e+001	(1.19837264447864e+002dB,1.79983646259601e+002°)
1.99526231496886e+001	(1.19837262829027e+002dB,1.79983265494521e+002°)
2.04173794466951e+001	(1.19837261133941e+002dB,1.79982875871900e+002°)
2.08929613085402e+001	(1.19837259359001e+002dB,1.79982477186248e+002°)
2.13796208950221e+001	(1.19837257500459e+002dB,1.79982069227350e+002°)
2.18776162394953e+001	(1.19837255554375e+002dB,1.79981651780159e+002°)
2.23872113856832e+001	(1.19837253516620e+002dB,1.79981224624683e+002°)
2.29086765276775e+001	(1.19837251382893e+002dB,1.79980787535883e+002°)
2.34422881531990e+001	(1.19837249148668e+002dB,1.79980340283554e+002°)
2.39883291901947e+001	(1.19837246809212e+002dB,1.79979882632213e+002°)
2.45470891568501e+001	(1.19837244359579e+002dB,1.79979414340983e+002°)
2.51188643150956e+001	(1.19837241794583e+002dB,1.79978935163470e+002°)
2.57039578276884e+001	(1.19837239108794e+002dB,1.79978444847645e+002°)
2.63026799189536e+001	(1.19837236296521e+002dB,1.79977943135720e+002°)
2.69153480392689e+001	(1.19837233351820e+002dB,1.79977429764018e+002°)
2.75422870333814e+001	(1.19837230268470e+002dB,1.79976904462849e+002°)
2.81838293126442e+001	(1.19837227039924e+002dB,1.79976366956376e+002°)
2.88403150312658e+001	(1.19837223659372e+002dB,1.79975816962482e+002°)
2.95120922666636e+001	(1.19837220119654e+002dB,1.79975254192634e+002°)
3.01995172040199e+001	(1.19837216413281e+002dB,1.79974678351747e+002°)
3.09029543251356e+001	(1.19837212532433e+002dB,1.79974089138040e+002°)
3.16227766016835e+001	(1.19837208468889e+002dB,1.79973486242893e+002°)
3.23593656929625e+001	(1.19837204214068e+002dB,1.79972869350704e+002°)
3.31131121482588e+001	(1.19837199758963e+002dB,1.79972238138739e+002°)
3.38844156139199e+001	(1.19837195094181e+002dB,1.79971592276983e+002°)
3.46736850452528e+001	(1.19837190209853e+002dB,1.79970931427983e+002°)
3.54813389233572e+001	(1.19837185095664e+002dB,1.79970255246700e+002°)
3.63078054770098e+001	(1.19837179740802e+002dB,1.79969563380344e+002°)
3.71535229097169e+001	(1.19837174133972e+002dB,1.79968855468219e+002°)
3.80189396320557e+001	(1.19837168263343e+002dB,1.79968131141558e+002°)
3.89045144994276e+001	(1.19837162116508e+002dB,1.79967390023362e+002°)
3.98107170553493e+001	(1.19837155680504e+002dB,1.79966631728231e+002°)
4.07380277804108e+001	(1.19837148941750e+002dB,1.79965855862194e+002°)
4.16869383470331e+001	(1.19837141886041e+002dB,1.79965062022541e+002°)
4.26579518801588e+001	(1.19837134498494e+002dB,1.79964249797653e+002°)
4.36515832240161e+001	(1.19837126763531e+002dB,1.79963418766820e+002°)
4.46683592150958e+001	(1.19837118664855e+002dB,1.79962568500071e+002°)
4.57088189614870e+001	(1.19837110185406e+002dB,1.79961698557996e+002°)
