Freq.	V(v-)	V(vout)
1.38038426460288e+000	(2.11464068680022e+001dB,5.51578193892831e-004°)	(1.19885029465716e+002dB,1.79997996440849e+002°)
1.41253754462275e+000	(2.11464068545720e+001dB,5.64426199578760e-004°)	(1.19885029451870e+002dB,1.79997949772061e+002°)
1.44543977074592e+000	(2.11464068405161e+001dB,5.77573480842386e-004°)	(1.19885029437379e+002dB,1.79997902016223e+002°)
1.47910838816820e+000	(2.11464068257280e+001dB,5.91027009228824e-004°)	(1.19885029422135e+002dB,1.79997853148017e+002°)
1.51356124843620e+000	(2.11464068103314e+001dB,6.04793918674668e-004°)	(1.19885029406261e+002dB,1.79997803141533e+002°)
1.54881661891247e+000	(2.11464067941364e+001dB,6.18881509363176e-004°)	(1.19885029389569e+002dB,1.79997751970256e+002°)
1.58489319246110e+000	(2.11464067772679e+001dB,6.33297251519537e-004°)	(1.19885029372178e+002dB,1.79997699607057e+002°)
1.62181009735892e+000	(2.11464067595385e+001dB,6.48048789461992e-004°)	(1.19885029353899e+002dB,1.79997646024172e+002°)
1.65958690743755e+000	(2.11464067409790e+001dB,6.63143945591878e-004°)	(1.19885029334768e+002dB,1.79997591193192e+002°)
1.69824365246173e+000	(2.11464067215600e+001dB,6.78590724561170e-004°)	(1.19885029314746e+002dB,1.79997535085046e+002°)
1.73780082874936e+000	(2.11464067012347e+001dB,6.94397317549387e-004°)	(1.19885029293792e+002dB,1.79997477669985e+002°)
1.77827941003891e+000	(2.11464066798834e+001dB,7.10572106587506e-004°)	(1.19885029271784e+002dB,1.79997418917570e+002°)
1.81970085860997e+000	(2.11464066576198e+001dB,7.27123668990765e-004°)	(1.19885029248831e+002dB,1.79997358796648e+002°)
1.86208713666286e+000	(2.11464066342391e+001dB,7.44060781962140e-004°)	(1.19885029224729e+002dB,1.79997297275346e+002°)
1.90546071796323e+000	(2.11464066097742e+001dB,7.61392427208162e-004°)	(1.19885029199506e+002dB,1.79997234321045e+002°)
1.94984459975803e+000	(2.11464065841687e+001dB,7.79127795720239e-004°)	(1.19885029173109e+002dB,1.79997169900368e+002°)
1.99526231496887e+000	(2.11464065572933e+001dB,7.97276292684206e-004°)	(1.19885029145405e+002dB,1.79997103979158e+002°)
2.04173794466952e+000	(2.11464065292465e+001dB,8.15847542401512e-004°)	(1.19885029116492e+002dB,1.79997036522466e+002°)
2.08929613085403e+000	(2.11464064998149e+001dB,8.34851393507266e-004°)	(1.19885029086152e+002dB,1.79996967494528e+002°)
2.13796208950222e+000	(2.11464064690167e+001dB,8.54297924091340e-004°)	(1.19885029054401e+002dB,1.79996896858745e+002°)
2.18776162394954e+000	(2.11464064367833e+001dB,8.74197447125595e-004°)	(1.19885029021173e+002dB,1.79996824577668e+002°)
2.23872113856832e+000	(2.11464064030510e+001dB,8.94560515922218e-004°)	(1.19885028986396e+002dB,1.79996750612975e+002°)
2.29086765276776e+000	(2.11464063676694e+001dB,9.15397929738058e-004°)	(1.19885028949921e+002dB,1.79996674925451e+002°)
2.34422881531990e+000	(2.11464063306405e+001dB,9.36720739500059e-004°)	(1.19885028911749e+002dB,1.79996597474969e+002°)
2.39883291901947e+000	(2.11464062918904e+001dB,9.58540253680627e-004°)	(1.19885028871800e+002dB,1.79996518220465e+002°)
2.45470891568501e+000	(2.11464062512573e+001dB,9.80868044356860e-004°)	(1.19885028829912e+002dB,1.79996437119922e+002°)
2.51188643150956e+000	(2.11464062088115e+001dB,1.00371595325042e-003°)	(1.19885028786153e+002dB,1.79996354130341e+002°)
2.57039578276884e+000	(2.11464061642318e+001dB,1.02709609818499e-003°)	(1.19885028740199e+002dB,1.79996269207725e+002°)
2.63026799189536e+000	(2.11464061176595e+001dB,1.05102087932347e-003°)	(1.19885028692186e+002dB,1.79996182307049e+002°)
2.69153480392690e+000	(2.11464060688401e+001dB,1.07550298596361e-003°)	(1.19885028641859e+002dB,1.79996093382243e+002°)
2.75422870333815e+000	(2.11464060177483e+001dB,1.10055540314195e-003°)	(1.19885028589189e+002dB,1.79996002386161e+002°)
2.81838293126443e+000	(2.11464059642023e+001dB,1.12619141861449e-003°)	(1.19885028533988e+002dB,1.79995909270560e+002°)
2.88403150312658e+000	(2.11464059081646e+001dB,1.15242462986917e-003°)	(1.19885028476219e+002dB,1.79995813986075e+002°)
2.95120922666636e+000	(2.11464058495202e+001dB,1.17926895141531e-003°)	(1.19885028415760e+002dB,1.79995716482189e+002°)
3.01995172040199e+000	(2.11464057880639e+001dB,1.20673862216447e-003°)	(1.19885028352407e+002dB,1.79995616707211e+002°)
3.09029543251357e+000	(2.11464057237522e+001dB,1.23484821297165e-003°)	(1.19885028286106e+002dB,1.79995514608244e+002°)
3.16227766016835e+000	(2.11464056563644e+001dB,1.26361263446973e-003°)	(1.19885028216638e+002dB,1.79995410131161e+002°)
3.23593656929626e+000	(2.11464055858443e+001dB,1.29304714490584e-003°)	(1.19885028143937e+002dB,1.79995303220574e+002°)
3.31131121482589e+000	(2.11464055119619e+001dB,1.32316735836091e-003°)	(1.19885028067772e+002dB,1.79995193819804e+002°)
3.38844156139200e+000	(2.11464054345618e+001dB,1.35398925300856e-003°)	(1.19885027987983e+002dB,1.79995081870855e+002°)
3.46736850452529e+000	(2.11464053535658e+001dB,1.38552917959887e-003°)	(1.19885027904483e+002dB,1.79994967314377e+002°)
3.54813389233573e+000	(2.11464052687986e+001dB,1.41780387023836e-003°)	(1.19885027817095e+002dB,1.79994850089642e+002°)
3.63078054770098e+000	(2.11464051800070e+001dB,1.45083044730869e-003°)	(1.19885027725558e+002dB,1.79994730134503e+002°)
3.71535229097170e+000	(2.11464050870015e+001dB,1.48462643251709e-003°)	(1.19885027629680e+002dB,1.79994607385371e+002°)
3.80189396320558e+000	(2.11464049895919e+001dB,1.51920975628993e-003°)	(1.19885027529262e+002dB,1.79994481777174e+002°)
3.89045144994278e+000	(2.11464048876514e+001dB,1.55459876728980e-003°)	(1.19885027424169e+002dB,1.79994353243324e+002°)
3.98107170553494e+000	(2.11464047808865e+001dB,1.59081224229218e-003°)	(1.19885027314105e+002dB,1.79994221715684e+002°)
4.07380277804109e+000	(2.11464046690742e+001dB,1.62786939611367e-003°)	(1.19885027198838e+002dB,1.79994087124531e+002°)
4.16869383470332e+000	(2.11464045519811e+001dB,1.66578989190914e-003°)	(1.19885027078127e+002dB,1.79993949398517e+002°)
4.26579518801589e+000	(2.11464044293594e+001dB,1.70459385164414e-003°)	(1.19885026951719e+002dB,1.79993808464634e+002°)
4.36515832240162e+000	(2.11464043010353e+001dB,1.74430186682734e-003°)	(1.19885026819427e+002dB,1.79993664248175e+002°)
4.46683592150959e+000	(2.11464041665806e+001dB,1.78493500964053e-003°)	(1.19885026680818e+002dB,1.79993516672692e+002°)
4.57088189614871e+000	(2.11464040258706e+001dB,1.82651484395888e-003°)	(1.19885026535758e+002dB,1.79993365659959e+002°)
4.67735141287194e+000	(2.11464038784526e+001dB,1.86906343715489e-003°)	(1.19885026383786e+002dB,1.79993211129928e+002°)
4.78630092322634e+000	(2.11464037240974e+001dB,1.91260337164928e-003°)	(1.19885026224663e+002dB,1.79993053000687e+002°)
4.89778819368442e+000	(2.11464035624837e+001dB,1.95715775713980e-003°)	(1.19885026058055e+002dB,1.79992891188420e+002°)
5.01187233627268e+000	(2.11464033932682e+001dB,2.00275024295653e-003°)	(1.19885025883612e+002dB,1.79992725607355e+002°)
5.12861383991361e+000	(2.11464032161033e+001dB,2.04940503065541e-003°)	(1.19885025700969e+002dB,1.79992556169730e+002°)
5.24807460249768e+000	(2.11464030305342e+001dB,2.09714688711684e-003°)	(1.19885025509666e+002dB,1.79992382785734e+002°)
5.37031796370248e+000	(2.11464028362499e+001dB,2.14600115763314e-003°)	(1.19885025309380e+002dB,1.79992205363470e+002°)
5.49540873857620e+000	(2.11464026327706e+001dB,2.19599377966713e-003°)	(1.19885025099613e+002dB,1.79992023808900e+002°)
5.62341325190344e+000	(2.11464024197453e+001dB,2.24715129665183e-003°)	(1.19885024880003e+002dB,1.79991838025799e+002°)
5.75439937337152e+000	(2.11464021966470e+001dB,2.29950087235007e-003°)	(1.19885024650013e+002dB,1.79991647915700e+002°)
5.88843655355584e+000	(2.11464019630715e+001dB,2.35307030530045e-003°)	(1.19885024409219e+002dB,1.79991453377848e+002°)
6.02559586074353e+000	(2.11464017184886e+001dB,2.40788804391307e-003°)	(1.19885024157078e+002dB,1.79991254309142e+002°)
6.16595001861477e+000	(2.11464014622903e+001dB,2.46398320170155e-003°)	(1.19885023892964e+002dB,1.79991050604079e+002°)
6.30957344480188e+000	(2.11464011940925e+001dB,2.52138557285227e-003°)	(1.19885023616479e+002dB,1.79990842154706e+002°)
6.45654229034650e+000	(2.11464009132605e+001dB,2.58012564844714e-003°)	(1.19885023326967e+002dB,1.79990628850556e+002°)
6.60693448007590e+000	(2.11464006191994e+001dB,2.64023463278621e-003°)	(1.19885023023820e+002dB,1.79990410578591e+002°)
6.76082975391976e+000	(2.11464003112989e+001dB,2.70174446020417e-003°)	(1.19885022706404e+002dB,1.79990187223144e+002°)
6.91830970918931e+000	(2.11463999888359e+001dB,2.76468781245605e-003°)	(1.19885022373976e+002dB,1.79989958665858e+002°)
7.07945784384132e+000	(2.11463996512074e+001dB,2.82909813610764e-003°)	(1.19885022025917e+002dB,1.79989724785622e+002°)
7.24435960074984e+000	(2.11463992976384e+001dB,2.89500966087838e-003°)	(1.19885021661419e+002dB,1.79989485458508e+002°)
7.41310241300911e+000	(2.11463989274560e+001dB,2.96245741800813e-003°)	(1.19885021279798e+002dB,1.79989240557706e+002°)
7.58577575029177e+000	(2.11463985398136e+001dB,3.03147725927754e-003°)	(1.19885020880176e+002dB,1.79988989953457e+002°)
7.76247116628685e+000	(2.11463981338972e+001dB,3.10210587649410e-003°)	(1.19885020461716e+002dB,1.79988733512983e+002°)
7.94328234724275e+000	(2.11463977088560e+001dB,3.17438082131751e-003°)	(1.19885020023540e+002dB,1.79988471100420e+002°)
8.12830516164092e+000	(2.11463972637242e+001dB,3.24834052579007e-003°)	(1.19885019564654e+002dB,1.79988202576744e+002°)
8.31763771102664e+000	(2.11463967977236e+001dB,3.32402432296809e-003°)	(1.19885019084251e+002dB,1.79987927799699e+002°)
8.51138038202369e+000	(2.11463963096457e+001dB,3.40147246881788e-003°)	(1.19885018581092e+002dB,1.79987646623723e+002°)
8.70963589956073e+000	(2.11463957986216e+001dB,3.48072616364338e-003°)	(1.19885018054278e+002dB,1.79987358899868e+002°)
8.91250938133738e+000	(2.11463952635862e+001dB,3.56182757488839e-003°)	(1.19885017502705e+002dB,1.79987064475725e+002°)
9.12010839355902e+000	(2.11463947032606e+001dB,3.64481986028615e-003°)	(1.19885016925063e+002dB,1.79986763195345e+002°)
9.33254300796983e+000	(2.11463941165464e+001dB,3.72974719115041e-003°)	(1.19885016320218e+002dB,1.79986454899151e+002°)
9.54992586021427e+000	(2.11463935021404e+001dB,3.81665477686110e-003°)	(1.19885015686826e+002dB,1.79986139423862e+002°)
9.77237220955802e+000	(2.11463928588349e+001dB,3.90558888952907e-003°)	(1.19885015023640e+002dB,1.79985816602400e+002°)
9.99999999999991e+000	(2.11463921852020e+001dB,3.99659688962203e-003°)	(1.19885014329190e+002dB,1.79985486263808e+002°)
1.02329299228075e+001	(2.11463914798358e+001dB,4.08972725192420e-003°)	(1.19885013602022e+002dB,1.79985148233158e+002°)
1.04712854805089e+001	(2.11463907411743e+001dB,4.18502959239966e-003°)	(1.19885012840536e+002dB,1.79984802331458e+002°)
1.07151930523760e+001	(2.11463899677552e+001dB,4.28255469544648e-003°)	(1.19885012043215e+002dB,1.79984448375561e+002°)
1.09647819614318e+001	(2.11463891578784e+001dB,4.38235454222377e-003°)	(1.19885011208309e+002dB,1.79984086178067e+002°)
1.12201845430195e+001	(2.11463883099265e+001dB,4.48448233941244e-003°)	(1.19885010334150e+002dB,1.79983715547225e+002°)
1.14815362149687e+001	(2.11463874218910e+001dB,4.58899254903284e-003°)	(1.19885009418671e+002dB,1.79983336286836e+002°)
1.17489755493952e+001	(2.11463864920681e+001dB,4.69594091829573e-003°)	(1.19885008460111e+002dB,1.79982948196145e+002°)
1.20226443461740e+001	(2.11463855184323e+001dB,4.80538451134046e-003°)	(1.19885007456385e+002dB,1.79982551069741e+002°)
1.23026877081237e+001	(2.11463844988684e+001dB,4.91738174093988e-003°)	(1.19885006405313e+002dB,1.79982144697445e+002°)
1.25892541179416e+001	(2.11463834313188e+001dB,5.03199240108104e-003°)	(1.19885005304770e+002dB,1.79981728864208e+002°)
1.28824955169312e+001	(2.11463823134728e+001dB,5.14927770112790e-003°)	(1.19885004152375e+002dB,1.79981303349988e+002°)
1.31825673855639e+001	(2.11463811428911e+001dB,5.26930030003877e-003°)	(1.19885002945617e+002dB,1.79980867929648e+002°)
1.34896288259164e+001	(2.11463799172413e+001dB,5.39212434167657e-003°)	(1.19885001682083e+002dB,1.79980422372827e+002°)
1.38038426460287e+001	(2.11463786337823e+001dB,5.51781549201349e-003°)	(1.19885000358956e+002dB,1.79979966443829e+002°)
1.41253754462274e+001	(2.11463772898244e+001dB,5.64644097557483e-003°)	(1.19884998973464e+002dB,1.79979499901496e+002°)
1.44543977074591e+001	(2.11463758826386e+001dB,5.77806961420569e-003°)	(1.19884997522783e+002dB,1.79979022499085e+002°)
1.47910838816819e+001	(2.11463744091192e+001dB,5.91277186698781e-003°)	(1.19884996003720e+002dB,1.79978533984140e+002°)
1.51356124843619e+001	(2.11463728661049e+001dB,6.05061987025695e-003°)	(1.19884994413015e+002dB,1.79978034098359e+002°)
1.54881661891247e+001	(2.11463712504460e+001dB,6.19168747917870e-003°)	(1.19884992747417e+002dB,1.79977522577463e+002°)
1.58489319246110e+001	(2.11463695586802e+001dB,6.33605031107898e-003°)	(1.19884991003361e+002dB,1.79976999151059e+002°)
1.62181009735891e+001	(2.11463677871933e+001dB,6.48378578901918e-003°)	(1.19884989177116e+002dB,1.79976463542500e+002°)
1.65958690743754e+001	(2.11463659321951e+001dB,6.63497318735954e-003°)	(1.19884987264782e+002dB,1.79975915468744e+002°)
1.69824365246173e+001	(2.11463639898867e+001dB,6.78969367774736e-003°)	(1.19884985262433e+002dB,1.79975354640206e+002°)
1.73780082874936e+001	(2.11463619560428e+001dB,6.94803037777082e-003°)	(1.19884983165723e+002dB,1.79974780760609e+002°)
1.77827941003891e+001	(2.11463598263167e+001dB,7.11006839956531e-003°)	(1.19884980970164e+002dB,1.79974193526838e+002°)
1.81970085860997e+001	(2.11463575963629e+001dB,7.27589490043193e-003°)	(1.19884978671278e+002dB,1.79973592628776e+002°)
1.86208713666285e+001	(2.11463552612694e+001dB,7.44559913573422e-003°)	(1.19884976263999e+002dB,1.79972977749152e+002°)
1.90546071796323e+001	(2.11463528162223e+001dB,7.61927251150729e-003°)	(1.19884973743369e+002dB,1.79972348563377e+002°)
1.94984459975803e+001	(2.11463502560237e+001dB,7.79700864049836e-003°)	(1.19884971104024e+002dB,1.79971704739379e+002°)
1.99526231496886e+001	(2.11463475751804e+001dB,7.97890339897739e-003°)	(1.19884968340305e+002dB,1.79971045937433e+002°)
2.04173794466951e+001	(2.11463447680776e+001dB,8.16505498487577e-003°)	(1.19884965446418e+002dB,1.79970371809990e+002°)
2.08929613085402e+001	(2.11463418286850e+001dB,8.35556397900492e-003°)	(1.19884962416152e+002dB,1.79969682001501e+002°)
2.13796208950221e+001	(2.11463387509335e+001dB,8.55053340636595e-003°)	(1.19884959243246e+002dB,1.79968976148236e+002°)
2.18776162394953e+001	(2.11463355281551e+001dB,8.75006880145927e-003°)	(1.19884955920827e+002dB,1.79968253878106e+002°)
2.23872113856832e+001	(2.11463321536076e+001dB,8.95427827367107e-003°)	(1.19884952441945e+002dB,1.79967514810466e+002°)
2.29086765276775e+001	(2.11463286200725e+001dB,9.16327257610522e-003°)	(1.19884948799156e+002dB,1.79966758555935e+002°)
2.34422881531990e+001	(2.11463249201813e+001dB,9.37716517563775e-003°)	(1.19884944984863e+002dB,1.79965984716194e+002°)
2.39883291901947e+001	(2.11463210460324e+001dB,9.59607232633802e-003°)	(1.19884940990922e+002dB,1.79965192883790e+002°)
2.45470891568501e+001	(2.11463169893635e+001dB,9.82011314415008e-003°)	(1.19884936808814e+002dB,1.79964382641936e+002°)
2.51188643150956e+001	(2.11463127417173e+001dB,1.00494096845955e-002°)	(1.19884932429814e+002dB,1.79963553564298e+002°)
2.57039578276884e+001	(2.11463082940337e+001dB,1.02840870234759e-002°)	(1.19884927844592e+002dB,1.79962705214792e+002°)
2.63026799189536e+001	(2.11463036368879e+001dB,1.05242733392469e-002°)	(1.19884923043423e+002dB,1.79961837147365e+002°)
2.69153480392689e+001	(2.11462987604524e+001dB,1.07700999993087e-002°)	(1.19884918016176e+002dB,1.79960948905776e+002°)
2.75422870333814e+001	(2.11462936544003e+001dB,1.10217016484369e-002°)	(1.19884912752206e+002dB,1.79960040023376e+002°)
2.81838293126442e+001	(2.11462883079694e+001dB,1.12792163006384e-002°)	(1.19884907240413e+002dB,1.79959110022879e+002°)
2.88403150312658e+001	(2.11462827097761e+001dB,1.15427854347713e-002°)	(1.19884901469067e+002dB,1.79958158416132e+002°)
2.95120922666636e+001	(2.11462768481095e+001dB,1.18125540920991e-002°)	(1.19884895426086e+002dB,1.79957184703878e+002°)
3.01995172040199e+001	(2.11462707103654e+001dB,1.20886709796653e-002°)	(1.19884889098480e+002dB,1.79956188375521e+002°)
3.09029543251356e+001	(2.11462642837821e+001dB,1.23712885745606e-002°)	(1.19884882473089e+002dB,1.79955168908874e+002°)
3.16227766016835e+001	(2.11462575546428e+001dB,1.26605632350550e-002°)	(1.19884875535774e+002dB,1.79954125769919e+002°)
3.23593656929625e+001	(2.11462505087559e+001dB,1.29566553134095e-002°)	(1.19884868271899e+002dB,1.79953058412552e+002°)
3.31131121482588e+001	(2.11462431312455e+001dB,1.32597292744898e-002°)	(1.19884860666127e+002dB,1.79951966278325e+002°)
3.38844156139199e+001	(2.11462354064942e+001dB,1.35699538185820e-002°)	(1.19884852702357e+002dB,1.79950848796187e+002°)
3.46736850452528e+001	(2.11462273182298e+001dB,1.38875020081571e-002°)	(1.19884844363808e+002dB,1.79949705382219e+002°)
3.54813389233572e+001	(2.11462188493436e+001dB,1.42125514013422e-002°)	(1.19884835632842e+002dB,1.79948535439367e+002°)
3.63078054770098e+001	(2.11462099819652e+001dB,1.45452841888510e-002°)	(1.19884826491035e+002dB,1.79947338357165e+002°)
3.71535229097169e+001	(2.11462006973601e+001dB,1.48858873375052e-002°)	(1.19884816919065e+002dB,1.79946113511460e+002°)
3.80189396320557e+001	(2.11461909759318e+001dB,1.52345527396367e-002°)	(1.19884806896729e+002dB,1.79944860264134e+002°)
3.89045144994276e+001	(2.11461807971893e+001dB,1.55914773679533e-002°)	(1.19884796402897e+002dB,1.79943577962814e+002°)
3.98107170553493e+001	(2.11461701396382e+001dB,1.59568634377009e-002°)	(1.19884785415410e+002dB,1.79942265940588e+002°)
4.07380277804108e+001	(2.11461589808189e+001dB,1.63309185750945e-002°)	(1.19884773911102e+002dB,1.79940923515710e+002°)
4.16869383470331e+001	(2.11461472971147e+001dB,1.67138559936900e-002°)	(1.19884761865630e+002dB,1.79939549991306e+002°)
4.26579518801588e+001	(2.11461350639908e+001dB,1.71058946765533e-002°)	(1.19884749253685e+002dB,1.79938144655075e+002°)
4.36515832240161e+001	(2.11461222556701e+001dB,1.75072595692842e-002°)	(1.19884736048691e+002dB,1.79936706778984e+002°)
4.46683592150958e+001	(2.11461088451680e+001dB,1.79181817795849e-002°)	(1.19884722222823e+002dB,1.79935235618968e+002°)
4.57088189614870e+001	(2.11460948041564e+001dB,1.83388987861545e-002°)	(1.19884707746867e+002dB,1.79933730414618e+002°)
4.67735141287193e+001	(2.11460801031881e+001dB,1.87696546566828e-002°)	(1.19884692590459e+002dB,1.79932190388871e+002°)
4.78630092322633e+001	(2.11460647112545e+001dB,1.92107002779610e-002°)	(1.19884676721619e+002dB,1.79930614747698e+002°)
4.89778819368441e+001	(2.11460485959181e+001dB,1.96622935934594e-002°)	(1.19884660106902e+002dB,1.79929002679792e+002°)
5.01187233627267e+001	(2.11460317233838e+001dB,2.01246998544010e-002°)	(1.19884642711452e+002dB,1.79927353356245e+002°)
5.12861383991359e+001	(2.11460140582418e+001dB,2.05981918820376e-002°)	(1.19884624498750e+002dB,1.79925665930235e+002°)
5.24807460249767e+001	(2.11459955632181e+001dB,2.10830503433486e-002°)	(1.19884605430359e+002dB,1.79923939536709e+002°)
5.37031796370247e+001	(2.11459761994704e+001dB,2.15795640383779e-002°)	(1.19884585466225e+002dB,1.79922173292060e+002°)
5.49540873857618e+001	(2.11459559264893e+001dB,2.20880302020141e-002°)	(1.19884564564561e+002dB,1.79920366293808e+002°)
5.62341325190343e+001	(2.11459347016309e+001dB,2.26087548231746e-002°)	(1.19884542681391e+002dB,1.79918517620284e+002°)
5.75439937337150e+001	(2.11459124804798e+001dB,2.31420529768436e-002°)	(1.19884519770903e+002dB,1.79916626330311e+002°)
5.88843655355582e+001	(2.11458892163193e+001dB,2.36882491748878e-002°)	(1.19884495784918e+002dB,1.79914691462890e+002°)
6.02559586074351e+001	(2.11458648604741e+001dB,2.42476777333408e-002°)	(1.19884470673230e+002dB,1.79912712036883e+002°)
6.16595001861475e+001	(2.11458393619058e+001dB,2.48206831601114e-002°)	(1.19884444383198e+002dB,1.79910687050707e+002°)
6.30957344480186e+001	(2.11458126673628e+001dB,2.54076205602348e-002°)	(1.19884416859889e+002dB,1.79908615482021e+002°)
6.45654229034648e+001	(2.11457847209473e+001dB,2.60088560671708e-002°)	(1.19884388045652e+002dB,1.79906496287434e+002°)
6.60693448007589e+001	(2.11457554642911e+001dB,2.66247672913828e-002°)	(1.19884357880274e+002dB,1.79904328402200e+002°)
6.76082975391974e+001	(2.11457248362955e+001dB,2.72557437960685e-002°)	(1.19884326300727e+002dB,1.79902110739932e+002°)
6.91830970918929e+001	(2.11456927730332e+001dB,2.79021875987208e-002°)	(1.19884293241074e+002dB,1.79899842192321e+002°)
7.07945784384130e+001	(2.11456592075879e+001dB,2.85645136972032e-002°)	(1.19884258632274e+002dB,1.79897521628863e+002°)
7.24435960074982e+001	(2.11456240701837e+001dB,2.92431506264994e-002°)	(1.19884222402347e+002dB,1.79895147896594e+002°)
7.41310241300909e+001	(2.11455872875739e+001dB,2.99385410474492e-002°)	(1.19884184475727e+002dB,1.79892719819841e+002°)
7.58577575029175e+001	(2.11455487832044e+001dB,3.06511423646620e-002°)	(1.19884144773430e+002dB,1.79890236199985e+002°)
7.76247116628683e+001	(2.11455084771383e+001dB,3.13814273802853e-002°)	(1.19884103212981e+002dB,1.79887695815234e+002°)
7.94328234724272e+001	(2.11454662857655e+001dB,3.21298849856680e-002°)	(1.19884059708107e+002dB,1.79885097420416e+002°)
8.12830516164090e+001	(2.11454221214861e+001dB,3.28970208916535e-002°)	(1.19884014168426e+002dB,1.79882439746795e+002°)
8.31763771102661e+001	(2.11453758929490e+001dB,3.36833583971739e-002°)	(1.19883966499666e+002dB,1.79879721501895e+002°)
8.51138038202366e+001	(2.11453275043012e+001dB,3.44894392082785e-002°)	(1.19883916602919e+002dB,1.79876941369356e+002°)
8.70963589956070e+001	(2.11452768556954e+001dB,3.53158242953184e-002°)	(1.19883864375143e+002dB,1.79874098008812e+002°)
8.91250938133735e+001	(2.11452238425711e+001dB,3.61630948083436e-002°)	(1.19883809708421e+002dB,1.79871190055791e+002°)
9.12010839355899e+001	(2.11451683555110e+001dB,3.70318530398502e-002°)	(1.19883752489834e+002dB,1.79868216121655e+002°)
9.33254300796980e+001	(2.11451102804075e+001dB,3.79227234443390e-002°)	(1.19883692601602e+002dB,1.79865174793559e+002°)
9.54992586021425e+001	(2.11450494978746e+001dB,3.88363537197953e-002°)	(1.19883629920489e+002dB,1.79862064634454e+002°)
9.77237220955799e+001	(2.11449858831067e+001dB,3.97734159505442e-002°)	(1.19883564317665e+002dB,1.79858884183128e+002°)
9.99999999999988e+001	(2.11449193056005e+001dB,4.07346078192524e-002°)	(1.19883495658410e+002dB,1.79855631954283e+002°)
1.02329299228074e+002	(2.11448496293330e+001dB,4.17206538841948e-002°)	(1.19883423802285e+002dB,1.79852306438661e+002°)
1.04712854805089e+002	(2.11447767117919e+001dB,4.27323069449536e-002°)	(1.19883348602157e+002dB,1.79848906103220e+002°)
1.07151930523759e+002	(2.11447004043735e+001dB,4.37703494732461e-002°)	(1.19883269904574e+002dB,1.79845429391362e+002°)
1.09647819614317e+002	(2.11446205517701e+001dB,4.48355951424922e-002°)	(1.19883187549162e+002dB,1.79841874723214e+002°)
1.12201845430195e+002	(2.11445369917457e+001dB,4.59288904407383e-002°)	(1.19883101368380e+002dB,1.79838240495982e+002°)
1.14815362149687e+002	(2.11444495549539e+001dB,4.70511163821591e-002°)	(1.19883011187319e+002dB,1.79834525084357e+002°)
1.17489755493952e+002	(2.11443580644763e+001dB,4.82031903215731e-002°)	(1.19882916823242e+002dB,1.79830726841009e+002°)
1.20226443461740e+002	(2.11442623356262e+001dB,4.93860678768352e-002°)	(1.19882818085363e+002dB,1.79826844097146e+002°)
1.23026877081237e+002	(2.11441621757670e+001dB,5.06007449645102e-002°)	(1.19882714774669e+002dB,1.79822875163161e+002°)
1.25892541179415e+002	(2.11440573836306e+001dB,5.18482599626857e-002°)	(1.19882606683204e+002dB,1.79818818329375e+002°)
1.28824955169312e+002	(2.11439477493994e+001dB,5.31296959971368e-002°)	(1.19882493594156e+002dB,1.79814671866863e+002°)
1.31825673855639e+002	(2.11438330539448e+001dB,5.44461833699034e-002°)	(1.19882375281067e+002dB,1.79810434028398e+002°)
1.34896288259164e+002	(2.11437130687842e+001dB,5.57989021293799e-002°)	(1.19882251507781e+002dB,1.79806103049496e+002°)
1.38038426460287e+002	(2.11435875556902e+001dB,5.71890847942598e-002°)	(1.19882122028036e+002dB,1.79801677149579e+002°)
1.41253754462274e+002	(2.11434562660366e+001dB,5.86180192461695e-002°)	(1.19881986584796e+002dB,1.79797154533274e+002°)
1.44543977074591e+002	(2.11433189409080e+001dB,6.00870517821283e-002°)	(1.19881844910331e+002dB,1.79792533391833e+002°)
1.47910838816819e+002	(2.11431753100488e+001dB,6.15975903664870e-002°)	(1.19881696725164e+002dB,1.79787811904716e+002°)
1.51356124843619e+002	(2.11430250920419e+001dB,6.31511080573015e-002°)	(1.19881541738213e+002dB,1.79782988241304e+002°)
1.54881661891246e+002	(2.11428679938234e+001dB,6.47491466459549e-002°)	(1.19881379646309e+002dB,1.79778060562795e+002°)
1.58489319246109e+002	(2.11427037097233e+001dB,6.63933205145102e-002°)	(1.19881210133180e+002dB,1.79773027024269e+002°)
1.62181009735891e+002	(2.11425319217382e+001dB,6.80853207070979e-002°)	(1.19881032869738e+002dB,1.79767885776930e+002°)
1.65958690743754e+002	(2.11423522988193e+001dB,6.98269192492883e-002°)	(1.19880847513321e+002dB,1.79762634970552e+002°)
1.69824365246172e+002	(2.11421644960817e+001dB,7.16199737217525e-002°)	(1.19880653706881e+002dB,1.79757272756135e+002°)
1.73780082874935e+002	(2.11419681549254e+001dB,7.34664320840500e-002°)	(1.19880451079086e+002dB,1.79751797288771e+002°)
1.77827941003890e+002	(2.11417629024069e+001dB,7.53683377890311e-002°)	(1.19880239243663e+002dB,1.79746206730745e+002°)
1.81970085860996e+002	(2.11415483504778e+001dB,7.73278351889802e-002°)	(1.19880017798595e+002dB,1.79740499254897e+002°)
1.86208713666284e+002	(2.11413240958709e+001dB,7.93471752402414e-002°)	(1.19879786325999e+002dB,1.79734673048220e+002°)
1.90546071796322e+002	(2.11410897197099e+001dB,8.14287215335862e-002°)	(1.19879544391690e+002dB,1.79728726315743e+002°)
