Freq.	V(v-)	V(vout)
1.94984459975802e+002	(2.12614340671323e+001dB,3.51183805158610e-001°)	(1.19999880824595e+002dB,1.79990266133168e+002°)
1.99526231496885e+002	(2.12614423492165e+001dB,3.59363682242430e-001°)	(1.19999880819721e+002dB,1.79990039402286e+002°)
2.04173794466950e+002	(2.12614510222628e+001dB,3.67734075626486e-001°)	(1.19999880814616e+002dB,1.79989807390164e+002°)
2.08929613085401e+002	(2.12614601033475e+001dB,3.76299421854123e-001°)	(1.19999880809272e+002dB,1.79989569973785e+002°)
2.13796208950221e+002	(2.12614696129746e+001dB,3.85064260507853e-001°)	(1.19999880803673e+002dB,1.79989327027269e+002°)
2.18776162394953e+002	(2.12614795704797e+001dB,3.94033236957446e-001°)	(1.19999880797813e+002dB,1.79989078421801e+002°)
2.23872113856831e+002	(2.12614899975667e+001dB,4.03211104632166e-001°)	(1.19999880791678e+002dB,1.79988824025569e+002°)
2.29086765276774e+002	(2.12615009158145e+001dB,4.12602727683190e-001°)	(1.19999880785252e+002dB,1.79988563703688e+002°)
2.34422881531989e+002	(2.12615123485557e+001dB,4.22213083160670e-001°)	(1.19999880778524e+002dB,1.79988297318131e+002°)
2.39883291901946e+002	(2.12615243198739e+001dB,4.32047264276884e-001°)	(1.19999880771480e+002dB,1.79988024727658e+002°)
2.45470891568500e+002	(2.12615368557874e+001dB,4.42110482500775e-001°)	(1.19999880764102e+002dB,1.79987745787738e+002°)
2.51188643150955e+002	(2.12615499822007e+001dB,4.52408070551239e-001°)	(1.19999880756378e+002dB,1.79987460350473e+002°)
2.57039578276883e+002	(2.12615637272309e+001dB,4.62945485423721e-001°)	(1.19999880748288e+002dB,1.79987168264520e+002°)
2.63026799189535e+002	(2.12615781199498e+001dB,4.73728310783807e-001°)	(1.19999880739818e+002dB,1.79986869375011e+002°)
2.69153480392688e+002	(2.12615931910544e+001dB,4.84762260451619e-001°)	(1.19999880730949e+002dB,1.79986563523473e+002°)
2.75422870333813e+002	(2.12616089722262e+001dB,4.96053180675533e-001°)	(1.19999880721660e+002dB,1.79986250547737e+002°)
2.81838293126442e+002	(2.12616254973325e+001dB,5.07607054321641e-001°)	(1.19999880711935e+002dB,1.79985930281860e+002°)
2.88403150312657e+002	(2.12616428007417e+001dB,5.19430003044282e-001°)	(1.19999880701751e+002dB,1.79985602556034e+002°)
2.95120922666635e+002	(2.12616609197542e+001dB,5.31528290858246e-001°)	(1.19999880691088e+002dB,1.79985267196493e+002°)
3.01995172040198e+002	(2.12616798929248e+001dB,5.43908327172029e-001°)	(1.19999880679922e+002dB,1.79984924025425e+002°)
3.09029543251355e+002	(2.12616997594404e+001dB,5.56576671136793e-001°)	(1.19999880668228e+002dB,1.79984572860877e+002°)
3.16227766016834e+002	(2.12617205626950e+001dB,5.69540033724028e-001°)	(1.19999880655985e+002dB,1.79984213516657e+002°)
3.23593656929624e+002	(2.12617423460886e+001dB,5.82805282166691e-001°)	(1.19999880643165e+002dB,1.79983845802236e+002°)
3.31131121482587e+002	(2.12617651558250e+001dB,5.96379443362128e-001°)	(1.19999880629741e+002dB,1.79983469522647e+002°)
3.38844156139198e+002	(2.12617890407397e+001dB,6.10269707348596e-001°)	(1.19999880615682e+002dB,1.79983084478381e+002°)
3.46736850452527e+002	(2.12618140509969e+001dB,6.24483431692515e-001°)	(1.19999880600963e+002dB,1.79982690465283e+002°)
3.54813389233571e+002	(2.12618402398488e+001dB,6.39028144436166e-001°)	(1.19999880585550e+002dB,1.79982287274442e+002°)
3.63078054770097e+002	(2.12618676630411e+001dB,6.53911548393554e-001°)	(1.19999880569408e+002dB,1.79981874692081e+002°)
3.71535229097168e+002	(2.12618963779623e+001dB,6.69141526335719e-001°)	(1.19999880552508e+002dB,1.79981452499444e+002°)
3.80189396320556e+002	(2.12619264461147e+001dB,6.84726142929330e-001°)	(1.19999880534812e+002dB,1.79981020472679e+002°)
3.89045144994275e+002	(2.12619579312272e+001dB,7.00673651072781e-001°)	(1.19999880516279e+002dB,1.79980578382718e+002°)
3.98107170553492e+002	(2.12619908998143e+001dB,7.16992494587789e-001°)	(1.19999880496875e+002dB,1.79980125995162e+002°)
4.07380277804107e+002	(2.12620254215727e+001dB,7.33691314161697e-001°)	(1.19999880476556e+002dB,1.79979663070147e+002°)
4.16869383470330e+002	(2.12620615703899e+001dB,7.50778950201829e-001°)	(1.19999880455279e+002dB,1.79979189362226e+002°)
4.26579518801587e+002	(2.12620994222171e+001dB,7.68264449017409e-001°)	(1.19999880432999e+002dB,1.79978704620232e+002°)
4.36515832240160e+002	(2.12621390577545e+001dB,7.86157066606406e-001°)	(1.19999880409671e+002dB,1.79978208587148e+002°)
4.46683592150957e+002	(2.12621805609470e+001dB,8.04466273696208e-001°)	(1.19999880385239e+002dB,1.79977700999972e+002°)
4.57088189614869e+002	(2.12622240194123e+001dB,8.23201760797558e-001°)	(1.19999880359660e+002dB,1.79977181589574e+002°)
4.67735141287192e+002	(2.12622695260125e+001dB,8.42373443139439e-001°)	(1.19999880332876e+002dB,1.79976650080557e+002°)
4.78630092322632e+002	(2.12623171758874e+001dB,8.61991466246595e-001°)	(1.19999880304825e+002dB,1.79976106191107e+002°)
4.89778819368439e+002	(2.12623670712774e+001dB,8.82066210474633e-001°)	(1.19999880275454e+002dB,1.79975549632847e+002°)
5.01187233627265e+002	(2.12624193177877e+001dB,9.02608296977204e-001°)	(1.19999880244702e+002dB,1.79974980110684e+002°)
5.12861383991358e+002	(2.12624740253825e+001dB,9.23628593218611e-001°)	(1.19999880212498e+002dB,1.79974397322649e+002°)
5.24807460249765e+002	(2.12625313106121e+001dB,9.45138217829984e-001°)	(1.19999880178777e+002dB,1.79973800959740e+002°)
5.37031796370245e+002	(2.12625912948335e+001dB,9.67148548253496e-001°)	(1.19999880143467e+002dB,1.79973190705759e+002°)
5.49540873857617e+002	(2.12626541047921e+001dB,9.89671224137571e-001°)	(1.19999880106490e+002dB,1.79972566237140e+002°)
5.62341325190341e+002	(2.12627198741000e+001dB,1.01271815526486e+000°)	(1.19999880067775e+002dB,1.79971927222785e+002°)
5.75439937337149e+002	(2.12627887418346e+001dB,1.03630152734317e+000°)	(1.19999880027231e+002dB,1.79971273323877e+002°)
5.88843655355581e+002	(2.12628608540327e+001dB,1.06043380706325e+000°)	(1.19999879984777e+002dB,1.79970604193712e+002°)
6.02559586074349e+002	(2.12629363632830e+001dB,1.08512775078845e+000°)	(1.19999879940326e+002dB,1.79969919477510e+002°)
6.16595001861474e+002	(2.12630154294572e+001dB,1.11039640902517e+000°)	(1.19999879893777e+002dB,1.79969218812225e+002°)
6.30957344480184e+002	(2.12630982201134e+001dB,1.13625313419727e+000°)	(1.19999879845034e+002dB,1.79968501826355e+002°)
6.45654229034647e+002	(2.12631849114350e+001dB,1.16271158703610e+000°)	(1.19999879793996e+002dB,1.79967768139746e+002°)
6.60693448007587e+002	(2.12632756859544e+001dB,1.18978574475548e+000°)	(1.19999879740551e+002dB,1.79967017363388e+002°)
6.76082975391972e+002	(2.12633707364026e+001dB,1.21748990573407e+000°)	(1.19999879684587e+002dB,1.79966249099210e+002°)
6.91830970918927e+002	(2.12634702637337e+001dB,1.24583869978232e+000°)	(1.19999879625985e+002dB,1.79965462939870e+002°)
7.07945784384128e+002	(2.12635744794378e+001dB,1.27484709413038e+000°)	(1.19999879564621e+002dB,1.79964658468535e+002°)
7.24435960074980e+002	(2.12636836036742e+001dB,1.30453039948240e+000°)	(1.19999879500367e+002dB,1.79963835258666e+002°)
7.41310241300907e+002	(2.12637978673808e+001dB,1.33490428255278e+000°)	(1.19999879433084e+002dB,1.79962992873787e+002°)
7.58577575029173e+002	(2.12639175127933e+001dB,1.36598476826917e+000°)	(1.19999879362629e+002dB,1.79962130867254e+002°)
7.76247116628681e+002	(2.12640427931422e+001dB,1.39778825124068e+000°)	(1.19999879288855e+002dB,1.79961248782023e+002°)
7.94328234724270e+002	(2.12641739734969e+001dB,1.43033150385702e+000°)	(1.19999879211602e+002dB,1.79960346150400e+002°)
8.12830516164088e+002	(2.12643113312831e+001dB,1.46363168462535e+000°)	(1.19999879130709e+002dB,1.79959422493800e+002°)
8.31763771102659e+002	(2.12644551580432e+001dB,1.49770634525547e+000°)	(1.19999879046006e+002dB,1.79958477322489e+002°)
8.51138038202364e+002	(2.12646057574746e+001dB,1.53257344144330e+000°)	(1.19999878957309e+002dB,1.79957510135326e+002°)
8.70963589956068e+002	(2.12647634482953e+001dB,1.56825134136920e+000°)	(1.19999878864433e+002dB,1.79956520419498e+002°)
8.91250938133733e+002	(2.12649285640750e+001dB,1.60475883416293e+000°)	(1.19999878767180e+002dB,1.79955507650245e+002°)
9.12010839355897e+002	(2.12651014548478e+001dB,1.64211513945627e+000°)	(1.19999878665341e+002dB,1.79954471290586e+002°)
9.33254300796978e+002	(2.12652824849106e+001dB,1.68033991796963e+000°)	(1.19999878558704e+002dB,1.79953410791031e+002°)
9.54992586021422e+002	(2.12654720384247e+001dB,1.71945327943439e+000°)	(1.19999878447042e+002dB,1.79952325589291e+002°)
9.77237220955797e+002	(2.12656705153596e+001dB,1.75947579467438e+000°)	(1.19999878330119e+002dB,1.79951215109980e+002°)
9.99999999999986e+002	(2.12658783361973e+001dB,1.80042850328642e+000°)	(1.19999878207681e+002dB,1.79950078764309e+002°)
1.02329299228074e+003	(2.12660959393467e+001dB,1.84233292623850e+000°)	(1.19999878079477e+002dB,1.79948915949775e+002°)
1.04712854805088e+003	(2.12663237850523e+001dB,1.88521107522575e+000°)	(1.19999877945228e+002dB,1.79947726049842e+002°)
1.07151930523759e+003	(2.12665623549722e+001dB,1.92908546276749e+000°)	(1.19999877804653e+002dB,1.79946508433612e+002°)
1.09647819614317e+003	(2.12668121534661e+001dB,1.97397911419756e+000°)	(1.19999877657455e+002dB,1.79945262455491e+002°)
1.12201845430195e+003	(2.12670737076088e+001dB,2.01991557843015e+000°)	(1.19999877503318e+002dB,1.79943987454849e+002°)
1.14815362149687e+003	(2.12673475705715e+001dB,2.06691893896336e+000°)	(1.19999877341917e+002dB,1.79942682755666e+002°)
1.17489755493951e+003	(2.12676343197206e+001dB,2.11501382608677e+000°)	(1.19999877172908e+002dB,1.79941347666178e+002°)
1.20226443461740e+003	(2.12679345611408e+001dB,2.16422542757439e+000°)	(1.19999876995935e+002dB,1.79939981478507e+002°)
1.23026877081236e+003	(2.12682489284420e+001dB,2.21457950041459e+000°)	(1.19999876810623e+002dB,1.79938583468287e+002°)
1.25892541179415e+003	(2.12685780850433e+001dB,2.26610238500604e+000°)	(1.19999876616573e+002dB,1.79937152894277e+002°)
1.28824955169311e+003	(2.12689227253431e+001dB,2.31882101388729e+000°)	(1.19999876413381e+002dB,1.79935688997975e+002°)
1.31825673855639e+003	(2.12692835763462e+001dB,2.37276292874360e+000°)	(1.19999876200611e+002dB,1.79934191003208e+002°)
1.34896288259163e+003	(2.12696613984206e+001dB,2.42795628829892e+000°)	(1.19999875977817e+002dB,1.79932658115726e+002°)
1.38038426460286e+003	(2.12700569892242e+001dB,2.48442988399591e+000°)	(1.19999875744522e+002dB,1.79931089522777e+002°)
1.41253754462273e+003	(2.12704711817325e+001dB,2.54221315241293e+000°)	(1.19999875500230e+002dB,1.79929484392679e+002°)
1.44543977074591e+003	(2.12709048480326e+001dB,2.60133619012909e+000°)	(1.19999875244426e+002dB,1.79927841874377e+002°)
1.47910838816819e+003	(2.12713589028859e+001dB,2.66182976236198e+000°)	(1.19999874976566e+002dB,1.79926161096995e+002°)
1.51356124843619e+003	(2.12718343013148e+001dB,2.72372532231804e+000°)	(1.19999874696081e+002dB,1.79924441169370e+002°)
1.54881661891246e+003	(2.12723320442509e+001dB,2.78705502132154e+000°)	(1.19999874402380e+002dB,1.79922681179583e+002°)
1.58489319246109e+003	(2.12728531785236e+001dB,2.85185172362007e+000°)	(1.19999874094834e+002dB,1.79920880194472e+002°)
1.62181009735891e+003	(2.12733988009535e+001dB,2.91814902070122e+000°)	(1.19999873772796e+002dB,1.79919037259142e+002°)
1.65958690743754e+003	(2.12739700579816e+001dB,2.98598124495639e+000°)	(1.19999873435581e+002dB,1.79917151396454e+002°)
1.69824365246172e+003	(2.12745681504770e+001dB,3.05538348515305e+000°)	(1.19999873082472e+002dB,1.79915221606510e+002°)
1.73780082874935e+003	(2.12751943339048e+001dB,3.12639160017567e+000°)	(1.19999872712720e+002dB,1.79913246866123e+002°)
1.77827941003890e+003	(2.12758499245317e+001dB,3.19904223181975e+000°)	(1.19999872325546e+002dB,1.79911226128273e+002°)
1.81970085860996e+003	(2.12765362969675e+001dB,3.27337282499051e+000°)	(1.19999871920123e+002dB,1.79909158321550e+002°)
1.86208713666284e+003	(2.12772548914071e+001dB,3.34942163444346e+000°)	(1.19999871495592e+002dB,1.79907042349592e+002°)
1.90546071796322e+003	(2.12780072139524e+001dB,3.42722774753325e+000°)	(1.19999871051054e+002dB,1.79904877090498e+002°)
1.94984459975802e+003	(2.12787948413170e+001dB,3.50683109429801e+000°)	(1.19999870585565e+002dB,1.79902661396237e+002°)
1.99526231496885e+003	(2.12796194229982e+001dB,3.58827246402659e+000°)	(1.19999870098137e+002dB,1.79900394092036e+002°)
2.04173794466950e+003	(2.12804826837336e+001dB,3.67159351961884e+000°)	(1.19999869587741e+002dB,1.79898073975762e+002°)
2.08929613085401e+003	(2.12813864298812e+001dB,3.75683681504813e+000°)	(1.19999869053290e+002dB,1.79895699817279e+002°)
2.13796208950220e+003	(2.12823325500122e+001dB,3.84404580580500e+000°)	(1.19999868493647e+002dB,1.79893270357797e+002°)
2.18776162394952e+003	(2.12833230202822e+001dB,3.93326486824154e+000°)	(1.19999867907635e+002dB,1.79890784309215e+002°)
2.23872113856830e+003	(2.12843599076194e+001dB,4.02453931266025e+000°)	(1.19999867293998e+002dB,1.79888240353415e+002°)
2.29086765276774e+003	(2.12854453753409e+001dB,4.11791539645106e+000°)	(1.19999866651442e+002dB,1.79885637141592e+002°)
2.34422881531989e+003	(2.12865816843537e+001dB,4.21344034240830e+000°)	(1.19999865978606e+002dB,1.79882973293517e+002°)
2.39883291901945e+003	(2.12877712011901e+001dB,4.31116235060051e+000°)	(1.19999865274060e+002dB,1.79880247396815e+002°)
2.45470891568499e+003	(2.12890164007381e+001dB,4.41113061300465e+000°)	(1.19999864536307e+002dB,1.79877458006212e+002°)
2.51188643150954e+003	(2.12903198703739e+001dB,4.51339532751089e+000°)	(1.19999863763785e+002dB,1.79874603642775e+002°)
2.57039578276882e+003	(2.12916843166461e+001dB,4.61800771212457e+000°)	(1.19999862954856e+002dB,1.79871682793122e+002°)
2.63026799189534e+003	(2.12931125704845e+001dB,4.72502001813311e+000°)	(1.19999862107804e+002dB,1.79868693908623e+002°)
2.69153480392687e+003	(2.12946075911186e+001dB,4.83448554264601e+000°)	(1.19999861220830e+002dB,1.79865635404576e+002°)
2.75422870333812e+003	(2.12961724725984e+001dB,4.94645864340439e+000°)	(1.19999860292054e+002dB,1.79862505659371e+002°)
2.81838293126441e+003	(2.12978104514975e+001dB,5.06099474689297e+000°)	(1.19999859319502e+002dB,1.79859303013625e+002°)
2.88403150312656e+003	(2.12995249096575e+001dB,5.17815036118721e+000°)	(1.19999858301121e+002dB,1.79856025769315e+002°)
2.95120922666634e+003	(2.13013193827825e+001dB,5.29798309007787e+000°)	(1.19999857234740e+002dB,1.79852672188857e+002°)
3.01995172040197e+003	(2.13031975676534e+001dB,5.42055163709947e+000°)	(1.19999856118103e+002dB,1.79849240494205e+002°)
3.09029543251354e+003	(2.13051633270382e+001dB,5.54591582087721e+000°)	(1.19999854948838e+002dB,1.79845728865896e+002°)
3.16227766016833e+003	(2.13072206983037e+001dB,5.67413658015008e+000°)	(1.19999853724470e+002dB,1.79842135442096e+002°)
3.23593656929623e+003	(2.13093739012025e+001dB,5.80527598201056e+000°)	(1.19999852442397e+002dB,1.79838458317599e+002°)
3.31131121482586e+003	(2.13116273441255e+001dB,5.93939722606701e+000°)	(1.19999851099899e+002dB,1.79834695542831e+002°)
3.38844156139197e+003	(2.13139856342110e+001dB,6.07656465351773e+000°)	(1.19999849694131e+002dB,1.79830845122809e+002°)
3.46736850452526e+003	(2.13164535830426e+001dB,6.21684375128194e+000°)	(1.19999848222107e+002dB,1.79826905016086e+002°)
3.54813389233570e+003	(2.13190362181897e+001dB,6.36030114780386e+000°)	(1.19999846680714e+002dB,1.79822873133675e+002°)
3.63078054770095e+003	(2.13217387899769e+001dB,6.50700462417450e+000°)	(1.19999845066673e+002dB,1.79818747337925e+002°)
3.71535229097166e+003	(2.13245667827326e+001dB,6.65702310219279e+000°)	(1.19999843376563e+002dB,1.79814525441405e+002°)
3.80189396320555e+003	(2.13275259219120e+001dB,6.81042665354633e+000°)	(1.19999841606797e+002dB,1.79810205205737e+002°)
3.89045144994274e+003	(2.13306221865757e+001dB,6.96728648596320e+000°)	(1.19999839753624e+002dB,1.79805784340416e+002°)
3.98107170553491e+003	(2.13338618183600e+001dB,7.12767494426238e+000°)	(1.19999837813111e+002dB,1.79801260501584e+002°)
4.07380277804106e+003	(2.13372513314565e+001dB,7.29166549484427e+000°)	(1.19999835781145e+002dB,1.79796631290804e+002°)
4.16869383470328e+003	(2.13407975260147e+001dB,7.45933272038196e+000°)	(1.19999833653410e+002dB,1.79791894253772e+002°)
4.26579518801586e+003	(2.13445074969784e+001dB,7.63075230347687e+000°)	(1.19999831425398e+002dB,1.79787046879035e+002°)
4.36515832240159e+003	(2.13483886462450e+001dB,7.80600100991396e+000°)	(1.19999829092380e+002dB,1.79782086596641e+002°)
4.46683592150956e+003	(2.13524486967069e+001dB,7.98515666904448e+000°)	(1.19999826649406e+002dB,1.79777010776791e+002°)
4.57088189614867e+003	(2.13566957009339e+001dB,8.16829815566808e+000°)	(1.19999824091294e+002dB,1.79771816728443e+002°)
4.67735141287190e+003	(2.13611380583240e+001dB,8.35550535400196e+000°)	(1.19999821412624e+002dB,1.79766501697889e+002°)
4.78630092322630e+003	(2.13657845241307e+001dB,8.54685914088196e+000°)	(1.19999818607700e+002dB,1.79761062867273e+002°)
4.89778819368438e+003	(2.13706442245921e+001dB,8.74244134282088e+000°)	(1.19999815670587e+002dB,1.79755497353144e+002°)
5.01187233627264e+003	(2.13757266714439e+001dB,8.94233470009016e+000°)	(1.19999812595041e+002dB,1.79749802204875e+002°)
5.12861383991356e+003	(2.13810417744714e+001dB,9.14662282785587e+000°)	(1.19999809374549e+002dB,1.79743974403151e+002°)
5.24807460249764e+003	(2.13865998565151e+001dB,9.35539016561659e+000°)	(1.19999806002270e+002dB,1.79738010858324e+002°)
5.37031796370244e+003	(2.13924116684990e+001dB,9.56872192733373e+000°)	(1.19999802471057e+002dB,1.79731908408813e+002°)
5.49540873857615e+003	(2.13984884030732e+001dB,9.78670404463171e+000°)	(1.19999798773419e+002dB,1.79725663819407e+002°)
5.62341325190340e+003	(2.14048417115066e+001dB,1.00094231007937e+001°)	(1.19999794901506e+002dB,1.79719273779556e+002°)
5.75439937337147e+003	(2.14114837165974e+001dB,1.02369662701686e+001°)	(1.19999790847109e+002dB,1.79712734901627e+002°)
5.88843655355579e+003	(2.14184270317102e+001dB,1.04694212361040e+001°)	(1.19999786601625e+002dB,1.79706043719100e+002°)
6.02559586074347e+003	(2.14256847734314e+001dB,1.07068761112737e+001°)	(1.19999782156048e+002dB,1.79699196684733e+002°)
6.16595001861472e+003	(2.14332705789894e+001dB,1.09494193528153e+001°)	(1.19999777500949e+002dB,1.79692190168692e+002°)
6.30957344480182e+003	(2.14411986217432e+001dB,1.11971396652879e+001°)	(1.19999772626450e+002dB,1.79685020456618e+002°)
6.45654229034644e+003	(2.14494836271198e+001dB,1.14501258968976e+001°)	(1.19999767522208e+002dB,1.79677683747666e+002°)
6.60693448007585e+003	(2.14581408897199e+001dB,1.17084669335406e+001°)	(1.19999762177402e+002dB,1.79670176152504e+002°)
6.76082975391970e+003	(2.14671862884755e+001dB,1.19722515730109e+001°)	(1.19999756580690e+002dB,1.79662493691228e+002°)
6.91830970918925e+003	(2.14766363024262e+001dB,1.22415684076263e+001°)	(1.19999750720193e+002dB,1.79654632291271e+002°)
7.07945784384126e+003	(2.14865080267130e+001dB,1.25165056789638e+001°)	(1.19999744583485e+002dB,1.79646587785260e+002°)
7.24435960074977e+003	(2.14968191885395e+001dB,1.27971511402285e+001°)	(1.19999738157545e+002dB,1.79638355908784e+002°)
7.41310241300905e+003	(2.15075881617887e+001dB,1.30835918957832e+001°)	(1.19999731428739e+002dB,1.79629932298156e+002°)
7.58577575029170e+003	(2.15188339821428e+001dB,1.33759142440891e+001°)	(1.19999724382798e+002dB,1.79621312488106e+002°)
7.76247116628678e+003	(2.15305763612913e+001dB,1.36742034954110e+001°)	(1.19999717004764e+002dB,1.79612491909387e+002°)
7.94328234724268e+003	(2.15428357010109e+001dB,1.39785437943086e+001°)	(1.19999709278990e+002dB,1.79603465886407e+002°)
8.12830516164085e+003	(2.15556331053074e+001dB,1.42890179205961e+001°)	(1.19999701189089e+002dB,1.79594229634724e+002°)
8.31763771102656e+003	(2.15689903942796e+001dB,1.46057070862574e+001°)	(1.19999692717888e+002dB,1.79584778258508e+002°)
8.51138038202362e+003	(2.15829301139896e+001dB,1.49286907171131e+001°)	(1.19999683847422e+002dB,1.79575106747981e+002°)
8.70963589956065e+003	(2.15974755475574e+001dB,1.52580462266922e+001°)	(1.19999674558870e+002dB,1.79565209976751e+002°)
8.91250938133730e+003	(2.16126507237916e+001dB,1.55938487771506e+001°)	(1.19999664832530e+002dB,1.79555082699106e+002°)
9.12010839355894e+003	(2.16284804261066e+001dB,1.59361710298421e+001°)	(1.19999654647759e+002dB,1.79544719547217e+002°)
9.33254300796975e+003	(2.16449901974946e+001dB,1.62850828848516e+001°)	(1.19999643982954e+002dB,1.79534115028348e+002°)
9.54992586021419e+003	(2.16622063468238e+001dB,1.66406512061958e+001°)	(1.19999632815487e+002dB,1.79523263521914e+002°)
9.77237220955794e+003	(2.16801559505769e+001dB,1.70029395463065e+001°)	(1.19999621121663e+002dB,1.79512159276521e+002°)
9.99999999999983e+003	(2.16988668546850e+001dB,1.73720078479640e+001°)	(1.19999608876676e+002dB,1.79500796406946e+002°)
1.02329299228074e+004	(2.17183676736513e+001dB,1.77479121452442e+001°)	(1.19999596054542e+002dB,1.79489168890989e+002°)
1.04712854805088e+004	(2.17386877868276e+001dB,1.81307042458245e+001°)	(1.19999582628061e+002dB,1.79477270566342e+002°)
1.07151930523759e+004	(2.17598573334651e+001dB,1.85204314122986e+001°)	(1.19999568568747e+002dB,1.79465095127296e+002°)
1.09647819614317e+004	(2.17819072038320e+001dB,1.89171360310869e+001°)	(1.19999553846767e+002dB,1.79452636121421e+002°)
1.12201845430194e+004	(2.18048690283173e+001dB,1.93208552738243e+001°)	(1.19999538430889e+002dB,1.79439886946174e+002°)
1.14815362149686e+004	(2.18287751637812e+001dB,1.97316207538968e+001°)	(1.19999522288405e+002dB,1.79426840845402e+002°)
1.17489755493951e+004	(2.18536586761847e+001dB,2.01494581733687e+001°)	(1.19999505385067e+002dB,1.79413490905784e+002°)
1.20226443461739e+004	(2.18795533199776e+001dB,2.05743869682377e+001°)	(1.19999487685010e+002dB,1.79399830053178e+002°)
1.23026877081236e+004	(2.19064935146452e+001dB,2.10064199448020e+001°)	(1.19999469150685e+002dB,1.79385851048906e+002°)
1.25892541179415e+004	(2.19345143166141e+001dB,2.14455629273167e+001°)	(1.19999449742762e+002dB,1.79371546485903e+002°)
1.28824955169311e+004	(2.19636513888328e+001dB,2.18918143820928e+001°)	(1.19999429420066e+002dB,1.79356908784855e+002°)
1.31825673855638e+004	(2.19939409646195e+001dB,2.23451650679921e+001°)	(1.19999408139486e+002dB,1.79341930190202e+002°)
1.34896288259163e+004	(2.20254198092217e+001dB,2.28055976685667e+001°)	(1.19999385855866e+002dB,1.79326602766003e+002°)
1.38038426460286e+004	(2.20581251761386e+001dB,2.32730864436414e+001°)	(1.19999362521926e+002dB,1.79310918391808e+002°)
1.41253754462273e+004	(2.20920947597291e+001dB,2.37475968777053e+001°)	(1.19999338088170e+002dB,1.79294868758396e+002°)
1.44543977074590e+004	(2.21273666435797e+001dB,2.42290853420675e+001°)	(1.19999312502755e+002dB,1.79278445363340e+002°)
1.47910838816818e+004	(2.21639792443066e+001dB,2.47174987691911e+001°)	(1.19999285711397e+002dB,1.79261639506578e+002°)
1.51356124843618e+004	(2.22019712510537e+001dB,2.52127743350006e+001°)	(1.19999257657260e+002dB,1.79244442285840e+002°)
1.54881661891245e+004	(2.22413815612263e+001dB,2.57148391567298e+001°)	(1.19999228280827e+002dB,1.79226844591962e+002°)
1.58489319246109e+004	(2.22822492115210e+001dB,2.62236100216768e+001°)	(1.19999197519778e+002dB,1.79208837104099e+002°)
1.62181009735890e+004	(2.23246133046457e+001dB,2.67389931207927e+001°)	(1.19999165308851e+002dB,1.79190410284808e+002°)
1.65958690743753e+004	(2.23685129328984e+001dB,2.72608838110376e+001°)	(1.19999131579717e+002dB,1.79171554375096e+002°)
1.69824365246171e+004	(2.24139870964128e+001dB,2.77891664090021e+001°)	(1.19999096260822e+002dB,1.79152259389244e+002°)
1.73780082874934e+004	(2.24610746196335e+001dB,2.83237140062847e+001°)	(1.19999059277245e+002dB,1.79132515109615e+002°)
1.77827941003889e+004	(2.25098140628536e+001dB,2.88643883213197e+001°)	(1.19999020550531e+002dB,1.79112311081255e+002°)
1.81970085860995e+004	(2.25602436307707e+001dB,2.94110395778414e+001°)	(1.19998979998536e+002dB,1.79091636606467e+002°)
1.86208713666283e+004	(2.26124010795348e+001dB,2.99635064269826e+001°)	(1.19998937535240e+002dB,1.79070480739163e+002°)
1.90546071796321e+004	(2.26663236193077e+001dB,3.05216159014881e+001°)	(1.19998893070573e+002dB,1.79048832279162e+002°)
1.94984459975801e+004	(2.27220478165080e+001dB,3.10851834142882e+001°)	(1.19998846510228e+002dB,1.79026679766346e+002°)
1.99526231496884e+004	(2.27796094934370e+001dB,3.16540127954744e+001°)	(1.19998797755452e+002dB,1.79004011474645e+002°)
2.04173794466949e+004	(2.28390436270818e+001dB,3.22278963741824e+001°)	(1.19998746702843e+002dB,1.78980815405923e+002°)
2.08929613085400e+004	(2.29003842469831e+001dB,3.28066151072888e+001°)	(1.19998693244129e+002dB,1.78957079283727e+002°)
2.13796208950219e+004	(2.29636643334229e+001dB,3.33899387534673e+001°)	(1.19998637265939e+002dB,1.78932790546866e+002°)
2.18776162394951e+004	(2.30289157152892e+001dB,3.39776260903678e+001°)	(1.19998578649567e+002dB,1.78907936342891e+002°)
2.23872113856830e+004	(2.30961689698565e+001dB,3.45694251881226e+001°)	(1.19998517270719e+002dB,1.78882503521404e+002°)
2.29086765276773e+004	(2.31654533233027e+001dB,3.51650737190005e+001°)	(1.19998452999242e+002dB,1.78856478627161e+002°)
2.34422881531988e+004	(2.32367965537583e+001dB,3.57642993259570e+001°)	(1.19998385698872e+002dB,1.78829847893216e+002°)
2.39883291901945e+004	(2.33102248973858e+001dB,3.63668200304219e+001°)	(1.19998315226918e+002dB,1.78802597233606e+002°)
2.45470891568499e+004	(2.33857629572230e+001dB,3.69723446904134e+001°)	(1.19998241433974e+002dB,1.78774712236140e+002°)
2.51188643150954e+004	(2.34634336167439e+001dB,3.75805735012003e+001°)	(1.19998164163610e+002dB,1.78746178154945e+002°)
2.57039578276882e+004	(2.35432579574801e+001dB,3.81911985372754e+001°)	(1.19998083252031e+002dB,1.78716979902801e+002°)
2.63026799189533e+004	(2.36252551820886e+001dB,3.88039043422800e+001°)	(1.19997998527736e+002dB,1.78687102043330e+002°)
2.69153480392687e+004	(2.37094425429812e+001dB,3.94183685492125e+001°)	(1.19997909811157e+002dB,1.78656528783082e+002°)
