Freq.	V(vout)
5.01187233627270e+000	(1.19999903100459e+002dB,-2.70639093320155e-001°)
5.12861383991363e+000	(1.19999898533777e+002dB,-2.76942990561310e-001°)
5.24807460249770e+000	(1.19999893751880e+002dB,-2.83393717489966e-001°)
5.37031796370250e+000	(1.19999888744625e+002dB,-2.89994693712412e-001°)
5.49540873857622e+000	(1.19999883501391e+002dB,-2.96749418452291e-001°)
5.62341325190346e+000	(1.19999878011057e+002dB,-3.03661472402590e-001°)
5.75439937337154e+000	(1.19999872261980e+002dB,-3.10734519620583e-001°)
5.88843655355586e+000	(1.19999866241966e+002dB,-3.17972309466721e-001°)
6.02559586074355e+000	(1.19999859938245e+002dB,-3.25378678588474e-001°)
6.16595001861479e+000	(1.19999853337450e+002dB,-3.32957552950156e-001°)
6.30957344480190e+000	(1.19999846425579e+002dB,-3.40712949909803e-001°)
6.45654229034652e+000	(1.19999839187973e+002dB,-3.48648980344154e-001°)
6.60693448007593e+000	(1.19999831609283e+002dB,-3.56769850822872e-001°)
6.76082975391978e+000	(1.19999823673434e+002dB,-3.65079865833101e-001°)
6.91830970918933e+000	(1.19999815363596e+002dB,-3.73583430055532e-001°)
7.07945784384134e+000	(1.19999806662144e+002dB,-3.82285050693145e-001°)
7.24435960074986e+000	(1.19999797550623e+002dB,-3.91189339853829e-001°)
7.41310241300914e+000	(1.19999788009711e+002dB,-4.00301016988120e-001°)
7.58577575029180e+000	(1.19999778019172e+002dB,-4.09624911383298e-001°)
7.76247116628688e+000	(1.19999767557818e+002dB,-4.19165964715136e-001°)
7.94328234724277e+000	(1.19999756603462e+002dB,-4.28929233658610e-001°)
8.12830516164095e+000	(1.19999745132873e+002dB,-4.38919892558910e-001°)
8.31763771102667e+000	(1.19999733121725e+002dB,-4.49143236164114e-001°)
8.51138038202372e+000	(1.19999720544544e+002dB,-4.59604682420933e-001°)
8.70963589956076e+000	(1.19999707374658e+002dB,-4.70309775334941e-001°)
8.91250938133741e+000	(1.19999693584137e+002dB,-4.81264187896763e-001°)
9.12010839355905e+000	(1.19999679143735e+002dB,-4.92473725075693e-001°)
9.33254300796986e+000	(1.19999664022830e+002dB,-5.03944326882268e-001°)
9.54992586021431e+000	(1.19999648189356e+002dB,-5.15682071501357e-001°)
9.77237220955806e+000	(1.19999631609734e+002dB,-5.27693178497333e-001°)
9.99999999999995e+000	(1.19999614248807e+002dB,-5.39984012092948e-001°)
1.02329299228075e+001	(1.19999596069758e+002dB,-5.52561084523577e-001°)
1.04712854805089e+001	(1.19999577034039e+002dB,-5.65431059468484e-001°)
1.07151930523760e+001	(1.19999557101284e+002dB,-5.78600755560848e-001°)
1.09647819614318e+001	(1.19999536229225e+002dB,-5.92077149978292e-001°)
1.12201845430196e+001	(1.19999514373604e+002dB,-6.05867382115707e-001°)
1.14815362149688e+001	(1.19999491488077e+002dB,-6.19978757342174e-001°)
1.17489755493952e+001	(1.19999467524117e+002dB,-6.34418750843866e-001°)
1.20226443461741e+001	(1.19999442430913e+002dB,-6.49195011554802e-001°)
1.23026877081237e+001	(1.19999416155258e+002dB,-6.64315366177387e-001°)
1.25892541179416e+001	(1.19999388641439e+002dB,-6.79787823294707e-001°)
1.28824955169313e+001	(1.19999359831122e+002dB,-6.95620577576581e-001°)
1.31825673855640e+001	(1.19999329663220e+002dB,-7.11822014081393e-001°)
1.34896288259165e+001	(1.19999298073774e+002dB,-7.28400712655809e-001°)
1.38038426460288e+001	(1.19999264995809e+002dB,-7.45365452434459e-001°)
1.41253754462275e+001	(1.19999230359198e+002dB,-7.62725216441759e-001°)
1.44543977074592e+001	(1.19999194090510e+002dB,-7.80489196298049e-001°)
1.47910838816820e+001	(1.19999156112855e+002dB,-7.98666797032276e-001°)
1.51356124843620e+001	(1.19999116345725e+002dB,-8.17267642003478e-001°)
1.54881661891247e+001	(1.19999074704819e+002dB,-8.36301577933376e-001°)
1.58489319246110e+001	(1.19999031101864e+002dB,-8.55778680052407e-001°)
1.62181009735892e+001	(1.19998985444435e+002dB,-8.75709257361572e-001°)
1.65958690743755e+001	(1.19998937635752e+002dB,-8.96103858012495e-001°)
1.69824365246173e+001	(1.19998887574479e+002dB,-9.16973274808160e-001°)
1.73780082874936e+001	(1.19998835154510e+002dB,-9.38328550826781e-001°)
1.77827941003891e+001	(1.19998780264742e+002dB,-9.60180985171337e-001°)
1.81970085860997e+001	(1.19998722788842e+002dB,-9.82542138847306e-001°)
1.86208713666286e+001	(1.19998662605002e+002dB,-1.00542384077117e+000°)
1.90546071796323e+001	(1.19998599585678e+002dB,-1.02883819391235e+000°)
1.94984459975803e+001	(1.19998533597326e+002dB,-1.05279758157108e+000°)
1.99526231496887e+001	(1.19998464500113e+002dB,-1.07731467379510e+000°)
2.04173794466952e+001	(1.19998392147627e+002dB,-1.10240243393763e+000°)
2.08929613085403e+001	(1.19998316386565e+002dB,-1.12807412535953e+000°)
2.13796208950222e+001	(1.19998237056411e+002dB,-1.15434331827824e+000°)
2.18776162394954e+001	(1.19998153989095e+002dB,-1.18122389676636e+000°)
2.23872113856832e+001	(1.19998067008639e+002dB,-1.20873006590267e+000°)
2.29086765276776e+001	(1.19997975930789e+002dB,-1.23687635907821e+000°)
2.34422881531991e+001	(1.19997880562618e+002dB,-1.26567764546043e+000°)
2.39883291901947e+001	(1.19997780702129e+002dB,-1.29514913761815e+000°)
2.45470891568501e+001	(1.19997676137821e+002dB,-1.32530639931002e+000°)
2.51188643150956e+001	(1.19997566648247e+002dB,-1.35616535343953e+000°)
2.57039578276885e+001	(1.19997452001547e+002dB,-1.38774229017918e+000°)
2.63026799189536e+001	(1.19997331954958e+002dB,-1.42005387526667e+000°)
2.69153480392690e+001	(1.19997206254304e+002dB,-1.45311715847600e+000°)
2.75422870333815e+001	(1.19997074633461e+002dB,-1.48694958226602e+000°)
2.81838293126443e+001	(1.19996936813793e+002dB,-1.52156899060940e+000°)
2.88403150312659e+001	(1.19996792503572e+002dB,-1.55699363800456e+000°)
2.95120922666636e+001	(1.19996641397359e+002dB,-1.59324219867329e+000°)
3.01995172040199e+001	(1.19996483175364e+002dB,-1.63033377594660e+000°)
3.09029543251357e+001	(1.19996317502775e+002dB,-1.66828791184143e+000°)
3.16227766016836e+001	(1.19996144029050e+002dB,-1.70712459683062e+000°)
3.23593656929626e+001	(1.19995962387188e+002dB,-1.74686427980856e+000°)
3.31131121482589e+001	(1.19995772192950e+002dB,-1.78752787825479e+000°)
3.38844156139200e+001	(1.19995573044061e+002dB,-1.82913678859783e+000°)
3.46736850452529e+001	(1.19995364519361e+002dB,-1.87171289678111e+000°)
3.54813389233573e+001	(1.19995146177926e+002dB,-1.91527858903323e+000°)
3.63078054770099e+001	(1.19994917558140e+002dB,-1.95985676284407e+000°)
3.71535229097170e+001	(1.19994678176735e+002dB,-2.00547083814850e+000°)
3.80189396320558e+001	(1.19994427527772e+002dB,-2.05214476871914e+000°)
3.89045144994278e+001	(1.19994165081592e+002dB,-2.09990305376935e+000°)
3.98107170553494e+001	(1.19993890283701e+002dB,-2.14877074976744e+000°)
4.07380277804110e+001	(1.19993602553620e+002dB,-2.19877348246296e+000°)
4.16869383470332e+001	(1.19993301283668e+002dB,-2.24993745912539e+000°)
4.26579518801589e+001	(1.19992985837699e+002dB,-2.30228948099562e+000°)
4.36515832240163e+001	(1.19992655549775e+002dB,-2.35585695594989e+000°)
4.46683592150960e+001	(1.19992309722781e+002dB,-2.41066791137574e+000°)
4.57088189614871e+001	(1.19991947626976e+002dB,-2.46675100725917e+000°)
4.67735141287194e+001	(1.19991568498476e+002dB,-2.52413554948157e+000°)
4.78630092322634e+001	(1.19991171537671e+002dB,-2.58285150332473e+000°)
4.89778819368442e+001	(1.19990755907564e+002dB,-2.64292950718151e+000°)
5.01187233627268e+001	(1.19990320732043e+002dB,-2.70440088646955e+000°)
5.12861383991361e+001	(1.19989865094064e+002dB,-2.76729766774442e+000°)
5.24807460249768e+001	(1.19989388033758e+002dB,-2.83165259300816e+000°)
5.37031796370248e+001	(1.19988888546452e+002dB,-2.89749913420859e+000°)
5.49540873857620e+001	(1.19988365580600e+002dB,-2.96487150792368e+000°)
5.62341325190344e+001	(1.19987818035613e+002dB,-3.03380469022488e+000°)
5.75439937337152e+001	(1.19987244759607e+002dB,-3.10433443171204e+000°)
5.88843655355584e+001	(1.19986644547030e+002dB,-3.17649727271183e+000°)
6.02559586074353e+001	(1.19986016136201e+002dB,-3.25033055863065e+000°)
6.16595001861477e+001	(1.19985358206727e+002dB,-3.32587245545153e+000°)
6.30957344480188e+001	(1.19984669376803e+002dB,-3.40316196536388e+000°)
6.45654229034650e+001	(1.19983948200406e+002dB,-3.48223894251323e+000°)
6.60693448007590e+001	(1.19983193164346e+002dB,-3.56314410885697e+000°)
6.76082975391976e+001	(1.19982402685198e+002dB,-3.64591907011068e+000°)
6.91830970918930e+001	(1.19981575106096e+002dB,-3.73060633176783e+000°)
7.07945784384132e+001	(1.19980708693385e+002dB,-3.81724931517432e+000°)
7.24435960074984e+001	(1.19979801633121e+002dB,-3.90589237363723e+000°)
7.41310241300911e+001	(1.19978852027431e+002dB,-3.99658080854527e+000°)
7.58577575029177e+001	(1.19977857890698e+002dB,-4.08936088547672e+000°)
7.76247116628685e+001	(1.19976817145592e+002dB,-4.18427985026776e+000°)
7.94328234724274e+001	(1.19975727618928e+002dB,-4.28138594501253e+000°)
8.12830516164092e+001	(1.19974587037337e+002dB,-4.38072842396321e+000°)
8.31763771102664e+001	(1.19973393022763e+002dB,-4.48235756929587e+000°)
8.51138038202369e+001	(1.19972143087760e+002dB,-4.58632470670516e+000°)
8.70963589956073e+001	(1.19970834630592e+002dB,-4.69268222078769e+000°)
8.91250938133737e+001	(1.19969464930129e+002dB,-4.80148357017071e+000°)
9.12010839355901e+001	(1.19968031140523e+002dB,-4.91278330233947e+000°)
9.33254300796982e+001	(1.19966530285665e+002dB,-5.02663706811273e+000°)
9.54992586021427e+001	(1.19964959253413e+002dB,-5.14310163571221e+000°)
9.77237220955802e+001	(1.19963314789582e+002dB,-5.26223490436745e+000°)
9.99999999999991e+001	(1.19961593491688e+002dB,-5.38409591739352e+000°)
1.02329299228074e+002	(1.19959791802436e+002dB,-5.50874487467389e+000°)
1.04712854805089e+002	(1.19957906002950e+002dB,-5.63624314447642e+000°)
1.07151930523760e+002	(1.19955932205730e+002dB,-5.76665327452484e+000°)
1.09647819614317e+002	(1.19953866347332e+002dB,-5.90003900224283e+000°)
1.12201845430195e+002	(1.19951704180763e+002dB,-6.03646526408191e+000°)
1.14815362149687e+002	(1.19949441267574e+002dB,-6.17599820383849e+000°)
1.17489755493952e+002	(1.19947072969658e+002dB,-6.31870517985869e+000°)
1.20226443461740e+002	(1.19944594440737e+002dB,-6.46465477102310e+000°)
1.23026877081237e+002	(1.19942000617524e+002dB,-6.61391678139645e+000°)
1.25892541179416e+002	(1.19939286210562e+002dB,-6.76656224341971e+000°)
1.28824955169312e+002	(1.19936445694733e+002dB,-6.92266341951452e+000°)
1.31825673855639e+002	(1.19933473299422e+002dB,-7.08229380196148e+000°)
1.34896288259164e+002	(1.19930362998337e+002dB,-7.24552811090572e+000°)
1.38038426460287e+002	(1.19927108498974e+002dB,-7.41244229033399e+000°)
1.41253754462274e+002	(1.19923703231724e+002dB,-7.58311350185858e+000°)
1.44543977074591e+002	(1.19920140338620e+002dB,-7.75762011613368e+000°)
1.47910838816819e+002	(1.19916412661715e+002dB,-7.93604170172025e+000°)
1.51356124843619e+002	(1.19912512731093e+002dB,-8.11845901120485e+000°)
1.54881661891247e+002	(1.19908432752500e+002dB,-8.30495396436792e+000°)
1.58489319246110e+002	(1.19904164594615e+002dB,-8.49560962818583e+000°)
1.62181009735891e+002	(1.19899699775944e+002dB,-8.69051019344044e+000°)
1.65958690743754e+002	(1.19895029451340e+002dB,-8.88974094769826e+000°)
1.69824365246173e+002	(1.19890144398161e+002dB,-9.09338824441061e+000°)
1.73780082874936e+002	(1.19885035002073e+002dB,-9.30153946787391e+000°)
1.77827941003890e+002	(1.19879691242487e+002dB,-9.51428299377852e+000°)
1.81970085860996e+002	(1.19874102677671e+002dB,-9.73170814506254e+000°)
1.86208713666285e+002	(1.19868258429510e+002dB,-9.95390514277575e+000°)
1.90546071796323e+002	(1.19862147167972e+002dB,-1.01809650516479e+001°)
1.94984459975802e+002	(1.19855757095256e+002dB,-1.04129797200442e+001°)
1.99526231496886e+002	(1.19849075929682e+002dB,-1.06500417139814e+001°)
2.04173794466951e+002	(1.19842090889314e+002dB,-1.08922442448661e+001°)
2.08929613085402e+002	(1.19834788675364e+002dB,-1.11396810906103e+001°)
2.13796208950221e+002	(1.19827155455411e+002dB,-1.13924465097692e+001°)
2.18776162394953e+002	(1.19819176846453e+002dB,-1.16506351483384e+001°)
2.23872113856832e+002	(1.19810837897857e+002dB,-1.19143419388443e+001°)
2.29086765276775e+002	(1.19802123074234e+002dB,-1.21836619913552e+001°)
2.34422881531990e+002	(1.19793016238305e+002dB,-1.24586904760366e+001°)
2.39883291901946e+002	(1.19783500633806e+002dB,-1.27395224968783e+001°)
2.45470891568500e+002	(1.19773558868501e+002dB,-1.30262529562162e+001°)
2.51188643150955e+002	(1.19763172897372e+002dB,-1.33189764096820e+001°)
2.57039578276884e+002	(1.19752324006055e+002dB,-1.36177869112164e+001°)
2.63026799189535e+002	(1.19740992794627e+002dB,-1.39227778477954e+001°)
2.69153480392689e+002	(1.19729159161806e+002dB,-1.42340417635315e+001°)
2.75422870333814e+002	(1.19716802289683e+002dB,-1.45516701728309e+001°)
2.81838293126442e+002	(1.19703900629095e+002dB,-1.48757533623097e+001°)
2.88403150312657e+002	(1.19690431885729e+002dB,-1.52063801812013e+001°)
2.95120922666635e+002	(1.19676373007113e+002dB,-1.55436378200177e+001°)
3.01995172040198e+002	(1.19661700170601e+002dB,-1.58876115772696e+001°)
3.09029543251356e+002	(1.19646388772499e+002dB,-1.62383846140916e+001°)
3.16227766016834e+002	(1.19630413418484e+002dB,-1.65960376966734e+001°)
3.23593656929625e+002	(1.19613747915471e+002dB,-1.69606489264539e+001°)
3.31131121482587e+002	(1.19596365265085e+002dB,-1.73322934581039e+001°)
3.38844156139199e+002	(1.19578237658925e+002dB,-1.77110432053949e+001°)
3.46736850452528e+002	(1.19559336475782e+002dB,-1.80969665351338e+001°)
3.54813389233572e+002	(1.19539632281019e+002dB,-1.84901279494345e+001°)
3.63078054770097e+002	(1.19519094828280e+002dB,-1.88905877566956e+001°)
3.71535229097168e+002	(1.19497693063755e+002dB,-1.92984017317601e+001°)
